step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.004273504273504274,0.0014245014245014246,0.0,0.0020145492341497083,0.004273504273504274,0.0
3,0.0,0.0010683760683760685,0.0,0.0018504816320180314,0.004273504273504274,0.0
4,0.0,0.0008547008547008548,0.0,0.0017094017094017096,0.004273504273504274,0.0
5,0.0,0.0007122507122507123,0.0,0.001592641009615235,0.004273504273504274,0.0
6,0.0,0.0006105006105006106,0.0,0.001495414983384114,0.004273504273504274,0.0
7,0.0,0.0005341880341880342,0.0,0.001413328691808008,0.004273504273504274,0.0
8,0.0,0.0004748338081671415,0.0,0.0013430328227664722,0.004273504273504274,0.0
9,0.0,0.0004273504273504274,0.0,0.001282051282051282,0.004273504273504274,0.0
10,0.0,0.00038850038850038855,0.0,0.001228546099521515,0.004273504273504274,0.0
11,0.0037735849056603774,0.0006705907649303877,0.0,0.0015029548154598677,0.004273504273504274,0.0
12,0.0,0.0006190068599357425,0.0,0.001455006698675289,0.004273504273504274,0.0
13,0.0,0.0005747920842260466,0.0,0.0014111135080050947,0.004273504273504274,0.0
14,0.0,0.0005364726119443102,0.0,0.0013707841761899618,0.004273504273504274,0.0
15,0.0,0.0005029430736977908,0.0,0.0013335936892893445,0.004273504273504274,0.0
16,0.0,0.0004733581870096854,0.0,0.001299176804327229,0.004273504273504274,0.0
17,0.0,0.00044706050995359177,0.0,0.0012672201865984666,0.004273504273504274,0.0
18,0.0,0.00042353100942971856,0.0,0.0012374547309713588,0.004273504273504274,0.0
19,0.007142857142857143,0.0007594973161010897,0.0,0.0018971882684100866,0.007142857142857143,0.0
20,0.0,0.0007233307772391331,0.0,0.00185851751339896,0.007142857142857143,0.0
21,0.0,0.0006904521055464452,0.0,0.0018220275863341095,0.007142857142857143,0.0
22,0.0,0.0006604324487835563,0.0,0.0017875323838089203,0.007142857142857143,0.0
23,0.0,0.0006329144300842414,0.0,0.0017548653053693773,0.007142857142857143,0.0
24,0.0,0.0006075978528808718,0.0,0.0017238771558149531,0.007142857142857143,0.0
25,0.004016064257028112,0.0007386927145788426,0.0,0.0018130363610090337,0.007142857142857143,0.0
26,0.0,0.0007113337251499966,0.0,0.0017846057666659144,0.007142857142857143,0.0
27,0.0,0.0006859289492517825,0.0,0.0017574129061932089,0.007142857142857143,0.0
28,0.0,0.00066227622686379,0.0,0.0017313765489795328,0.007142857142857143,0.0
29,0.0,0.0006402003526349969,0.0,0.001706421864119108,0.007142857142857143,0.0
30,0.0,0.0006195487283564487,0.0,0.0016824799540068377,0.007142857142857143,0.0
31,0.0,0.0006001878305953096,0.0,0.0016594873857601015,0.007142857142857143,0.0
32,0.0053475935828877,0.0007440486109678064,0.0,0.001825572920885551,0.007142857142857143,0.0
33,0.0,0.0007221648282922826,0.0,0.0018029140618479667,0.007142857142857143,0.0
34,0.0,0.0007015315474839317,0.0,0.0017810397549059525,0.007142857142857143,0.0
35,0.0,0.0006820445600538225,0.0,0.0017599089865601672,0.007142857142857143,0.0
36,0.004273504273504274,0.0007791110387957265,0.0,0.0018310537477204286,0.007142857142857143,0.0
37,0.0,0.0007586081167221548,0.0,0.0018110994011952804,0.007142857142857143,0.0
38,0.0029239766081871343,0.0008141303857340773,0.0,0.0018201977498254283,0.007142857142857143,0.0
39,0.0,0.0007937771260907254,0.0,0.0018017901665299688,0.007142857142857143,0.0
40,0.0,0.0007744167083811955,0.0,0.0017838887805573854,0.007142857142857143,0.0
41,0.00510204081632653,0.0008774553776179891,0.0,0.0018819635403834467,0.007142857142857143,0.0
42,0.0,0.0008570494386036173,0.0,0.001864647026057487,0.007142857142857143,0.0
43,0.0,0.0008375710422717169,0.0,0.0018477560510123787,0.007142857142857143,0.0
44,0.0040650406504065045,0.0009092925891191567,0.0,0.001888032412722368,0.007142857142857143,0.0
45,0.0,0.0008895253589209141,0.0,0.0018720996491602996,0.007142857142857143,0.0
46,0.004329004329004329,0.0009627057625397102,0.0,0.0019174292383966258,0.007142857142857143,0.0
47,0.005050505050505051,0.0010478682477056548,0.0,0.0019851485850802078,0.007142857142857143,0.0
48,0.005649717514124294,0.0011417835388570555,0.0,0.0020697231801977815,0.007142857142857143,0.0
49,0.0,0.0011189478680799145,0.0,0.0020551474124566624,0.007142857142857143,0.0
50,0.0035087719298245615,0.0011658071634082408,0.0,0.0020616993653198193,0.007142857142857143,0.0
51,0.0,0.0011433877948811592,0.0,0.002048046853819105,0.007142857142857143,0.0
52,0.0,0.00112181444026076,0.0,0.0020345898318357937,0.007142857142857143,0.0
53,0.0,0.0011010400987744497,0.0,0.002021328950559692,0.007142857142857143,0.0
54,0.0,0.0010810211878876416,0.0,0.0020082641391804892,0.007142857142857143,0.0
55,0.006172839506172839,0.0011719465149998773,0.0,0.0021013834959707754,0.007142857142857143,0.0
56,0.005319148936170213,0.0012447044522133916,0.0,0.0021528563297723824,0.007142857142857143,0.0
