steps,time,reward,delta,converged
1,0.0,-0.15000000000000002,1.0,False
2,0.0,-0.14285714285714288,1.0,False
3,0.010000000000218279,-0.12500000000000006,1.0,False
4,0.0,-0.12903225806451618,1.0,False
5,0.0,-0.15294117647058827,1.0,False
6,0.0,-0.12500000000000006,1.0,False
7,0.009999999999763531,-0.12195121951219516,1.0,False
8,0.0,-0.11475409836065566,1.0,False
9,0.010000000000218279,-0.1140624999999999,1.0,False
10,0.0,-0.11956521739130435,1.0,False
11,0.0,-0.12647058823529417,1.0,False
12,0.009999999999763531,-0.12142857142857147,1.0,False
13,0.0,-0.11836734693877549,1.0,False
14,0.0,-0.25,1.0,False
15,0.010000000000218279,-0.12093023255813956,1.0,False
16,0.0,-0.14500000000000002,1.0,False
17,0.0,-0.14736842105263162,1.0,False
18,0.0,-0.12571428571428578,1.0,False
19,0.0,-0.2285714285714286,1.0,False
20,0.009999999999763531,-0.13461538461538464,1.0,False
21,0.0,-0.12647058823529417,1.0,False
22,0.0,-0.12000000000000001,1.0,False
23,0.0,-0.13103448275862073,1.0,False
24,0.020000000000436557,-0.10737704918032764,1.0,False
25,0.0,-0.13214285714285717,1.0,False
26,0.009999999999763531,-0.10548780487804854,1.0,False
27,0.0,-0.13214285714285717,1.0,False
28,0.0,-0.14090909090909093,1.0,False
29,0.0,-0.11475409836065566,1.0,False
30,0.0,-0.13913043478260873,1.0,False
31,0.009999999999763531,-0.11874999999999998,1.0,False
32,0.0,-0.16000000000000003,1.0,False
33,0.0,-0.18181818181818182,1.0,False
34,0.0,-0.14090909090909093,1.0,False
35,0.0,-0.15294117647058827,1.0,False
36,0.010000000000218279,-0.1104651162790696,1.0,False
37,0.0,-0.16000000000000003,1.0,False
38,0.0,-0.16428571428571428,1.0,False
39,0.0,-0.12307692307692314,1.0,False
40,0.009999999999763531,-0.12250000000000005,1.0,False
41,0.0,-0.12142857142857147,1.0,False
42,0.0,-0.13000000000000003,1.0,False
43,0.010000000000218279,-0.12727272727272732,1.0,False
44,0.0,-0.12195121951219516,1.0,False
45,0.0,-0.12432432432432436,1.0,False
46,0.0,-0.2285714285714286,1.0,False
47,0.009999999999763531,-0.17499999999999996,1.0,False
48,0.0,-0.12812500000000004,1.0,False
49,0.0,-0.17499999999999996,1.0,False
50,0.0,-0.12432432432432436,1.0,False
51,0.0,-0.16000000000000003,1.0,False
52,0.010000000000218279,-0.11525423728813551,1.0,False
53,0.0,-0.14285714285714288,1.0,False
54,0.0,-0.14500000000000002,1.0,False
55,0.0,-0.13333333333333336,1.0,False
56,0.0,-0.17499999999999996,1.0,False
57,0.009999999999763531,-0.11249999999999988,1.0,False
58,0.010000000000218279,-0.10825688073394475,1.0,False
59,0.0,-0.13103448275862073,1.0,False
60,0.0,-0.05769230769230772,1.0,False
61,0.0,-0.12647058823529417,1.0,False
62,0.009999999999763531,-0.11216216216216203,1.0,False
63,0.010000000000218279,-0.08842105263157876,1.0,False
64,0.0,-0.18181818181818182,1.0,False
65,0.009999999999763531,-0.08990825688073374,1.0,False
66,0.0,-0.15294117647058827,1.0,False
67,0.0,-0.12045454545454547,1.0,False
68,0.0,-0.2125,1.0,False
69,0.010000000000218279,-0.1140624999999999,1.0,False
70,0.0,-0.18181818181818182,1.0,False
71,0.0,-0.11551724137931027,1.0,False
72,0.009999999999763531,-0.18181818181818182,1.0,False
73,0.0,-0.10999999999999982,1.0,False
74,0.0,-0.16000000000000003,1.0,False
75,0.010000000000218279,-0.13103448275862073,1.0,False
76,0.0,-0.12142857142857147,1.0,False
77,0.009999999999763531,-0.10989010989010971,1.0,False
78,0.0,-0.27999999999999997,1.0,False
79,0.0,-0.14500000000000002,1.0,False
80,0.0,-0.13461538461538464,1.0,False
81,0.0,-0.15000000000000002,1.0,False
82,0.010000000000218279,-0.10947368421052613,1.0,False
83,0.0,-0.13600000000000004,1.0,False
84,0.0,-0.25,1.0,False
85,0.009999999999763531,-0.10918367346938757,1.0,False
86,0.0,-0.17499999999999996,1.0,False
87,0.010000000000218279,-0.11428571428571419,1.0,False
88,0.0,-0.11836734693877549,1.0,False
89,0.0,-0.2285714285714286,1.0,False
90,0.0,-0.13600000000000004,1.0,False
91,0.009999999999763531,-0.11323529411764695,1.0,False
92,0.0,-0.11666666666666661,1.0,False
93,0.010000000000218279,-0.13913043478260873,1.0,False
94,0.0,-0.12812500000000004,1.0,False
95,0.0,-0.12571428571428578,1.0,False
96,0.009999999999763531,-0.11956521739130435,1.0,False
97,0.0,-0.14090909090909093,1.0,False
98,0.010000000000218279,-0.10849056603773564,1.0,False
99,0.0,-0.12812500000000004,1.0,False
100,0.0,-0.11343283582089542,1.0,False
101,0.010000000000218279,-0.12432432432432436,1.0,False
102,0.0,-0.11799999999999997,1.0,False
103,0.0,-0.13600000000000004,1.0,False
104,0.009999999999763531,-0.13103448275862073,1.0,False
105,0.0,-0.11451612903225797,1.0,False
106,0.0,-0.16428571428571428,1.0,False
107,0.010000000000218279,-0.11578947368421046,1.0,False
108,0.0,-0.12045454545454547,1.0,False
109,0.0,-0.14500000000000002,1.0,False
110,0.0,-0.13913043478260873,1.0,False
111,0.009999999999763531,-0.11799999999999997,1.0,False
112,0.0,-0.15294117647058827,1.6625,False
113,0.0,-0.12903225806451618,1.6625,False
114,0.010000000000218279,-0.1104651162790696,1.6625,False
115,0.0,-0.11578947368421046,1.6625,False
116,0.0,-0.2285714285714286,1.6625,False
117,0.009999999999763531,-0.11874999999999998,1.6625,False
118,0.010000000000218279,-0.10989010989010971,1.6625,False
119,0.009999999999763531,-0.09179104477611917,1.6625,False
120,0.0,-0.15294117647058827,1.6625,False
121,0.0,-0.13913043478260873,1.6625,False
122,0.0,-0.13461538461538464,1.6625,False
123,0.0,-0.11730769230769227,1.6625,False
124,0.0,-0.13214285714285717,1.6625,False
125,0.009999999999763531,-0.14285714285714288,1.6625,False
126,0.0,-0.13600000000000004,1.6625,False
127,0.0,-0.16428571428571428,1.6625,False
128,0.0,-0.12571428571428578,1.6625,False
129,0.0,-0.2125,1.6625,False
130,0.010000000000218279,-0.11249999999999988,1.6625,False
131,0.0,-0.15294117647058827,1.6625,False
132,0.009999999999763531,-0.11232876712328754,1.6625,False
133,0.0,-0.12093023255813956,1.6625,False
134,0.0,-0.13103448275862073,1.6625,False
135,0.0,-0.13461538461538464,1.6625,False
136,0.010000000000218279,-0.10676691729323284,1.6625,False
137,0.009999999999763531,-0.12500000000000006,1.6625,False
138,0.0,-0.11058823529411749,1.6625,False
139,0.010000000000218279,-0.11428571428571419,1.6625,False
140,0.0,-0.19999999999999998,1.6625,False
141,0.0,-0.12250000000000005,1.6625,False
142,0.009999999999763531,-0.11363636363636354,1.6625,False
143,0.010000000000218279,-0.10789473684210506,1.6625,False
144,0.0,-0.12500000000000006,1.6625,False
145,0.009999999999763531,-0.10989010989010971,1.6625,False
146,0.0,-0.11184210526315776,1.6625,False
147,0.0,-0.13600000000000004,1.6625,False
148,0.0,-0.14736842105263162,1.6625,False
149,0.010000000000218279,-0.11153846153846139,1.6625,False
150,0.0,-0.11578947368421046,1.6625,False
151,0.0,-0.19,1.6625,False
152,0.0,-0.25,1.6625,False
153,0.0,-0.11097560975609741,1.6625,False
154,0.01999999999998181,-0.10483870967741932,1.6625,False
155,0.0,-0.11666666666666661,1.6625,False
156,0.0,-0.14090909090909093,1.6625,False
157,0.01999999999998181,-0.10927835051546374,1.6625,False
158,0.0,-0.12500000000000006,1.6625,False
159,0.0,-0.13333333333333336,1.6625,False
160,0.0,-0.17499999999999996,1.6625,False
161,0.0,-0.13913043478260873,1.6625,False
162,0.0,-0.19999999999999998,1.6625,False
163,0.0,-0.13750000000000004,1.6625,False
164,0.010000000000218279,-0.10967741935483853,1.6625,False
165,0.0,-0.12142857142857147,1.6625,False
166,0.010000000000218279,-0.14285714285714288,1.6625,False
167,0.0,-0.12727272727272732,1.6625,False
168,0.0,-0.11304347826086944,1.6625,False
169,0.009999999999763531,-0.12142857142857147,1.6625,False
170,0.0,-0.11956521739130435,1.6625,False
171,0.0,-0.13214285714285717,1.6625,False
172,0.010000000000218279,-0.11914893617021276,1.6625,False
173,0.0,-0.13103448275862073,1.6625,False
174,0.0,-0.14090909090909093,1.6625,False
175,0.0,-0.13600000000000004,1.6625,False
176,0.009999999999763531,-0.15625,1.6625,False
177,0.0,-0.11551724137931027,1.6625,False
178,0.0,-0.16923076923076924,1.6625,False
179,0.0,-0.13333333333333336,1.6625,False
180,0.010000000000218279,-0.16428571428571428,1.6625,False
181,0.0,-0.13333333333333336,1.6625,False
182,0.0,-0.12903225806451618,1.6625,False
183,0.009999999999763531,-0.11475409836065566,1.6625,False
184,0.010000000000218279,-0.09185185185185162,1.6625,False
185,0.0,-0.12368421052631584,1.6625,False
186,0.0,-0.16000000000000003,1.6625,False
187,0.0,-0.12500000000000006,1.6625,False
188,0.009999999999763531,-0.12432432432432436,1.6625,False
189,0.0,-0.11636363636363631,1.6625,False
190,0.010000000000218279,-0.11034482758620673,1.7872921874999999,False
191,0.0,-0.14736842105263162,1.7872921874999999,False
192,0.0,-0.11799999999999997,1.7872921874999999,False
193,0.009999999999763531,-0.11343283582089542,1.7872921874999999,False
194,0.0,-0.13913043478260873,1.7872921874999999,False
195,0.0,-0.16923076923076924,1.7872921874999999,False
196,0.0,-0.13214285714285717,1.7872921874999999,False
197,0.010000000000218279,-0.11956521739130435,1.7872921874999999,False
198,0.0,-0.11022727272727256,1.7872921874999999,False
