episode,length,time,reward,delta
0,41.0,0.010000000000218279,-5.100000000000001,-1.0
1,50.0,0.0,-5.999999999999998,-1.0
2,93.0,0.010000000000218279,-10.299999999999983,-0.95
3,14.0,0.0,-2.4000000000000004,-0.95
4,38.0,0.0,-4.8000000000000025,-0.95
5,39.0,0.0,-4.900000000000002,-1.0
6,47.0,0.0,-5.699999999999999,-1.0
7,46.0,0.010000000000218279,-5.6,-1.0
8,31.0,0.0,-4.100000000000001,-1.0
9,13.0,0.0,-2.3,-0.9125
10,20.0,0.0,-3.0000000000000004,-0.95
11,19.0,0.0,-2.9000000000000004,-1.0
12,88.0,0.010000000000218279,-9.799999999999985,-0.45625000000000004
13,79.0,0.009999999999308784,-8.899999999999988,-0.925
14,59.0,0.0,-6.899999999999995,-1.0
15,84.0,0.0,-9.399999999999986,-1.0
16,15.0,0.010000000000218279,-2.5,-0.9125
17,27.0,0.0,-3.700000000000001,-1.0
18,99.0,0.010000000000218279,-10.89999999999998,-0.79375
19,47.0,0.010000000000218279,-5.699999999999999,-0.95
20,98.0,0.0,-10.799999999999981,-1.0
21,16.0,0.0,-2.6000000000000005,-1.0
22,42.0,0.0,-5.200000000000001,-0.900048828125
23,74.0,0.0,-8.39999999999999,-0.5640625
24,4.0,0.0,-1.4,-0.875
25,82.0,0.0,-9.199999999999987,-0.95
26,40.0,0.010000000000218279,-5.000000000000002,-0.925
27,38.0,0.0,-4.8000000000000025,-0.7
28,86.0,0.009999999999308784,-9.599999999999985,-0.925
29,22.0,0.0,-3.2000000000000006,-0.4624999999999999
30,31.0,0.0,-4.100000000000001,-1.0
31,28.0,0.0,-3.800000000000001,-1.0
32,43.0,0.010000000000218279,-5.300000000000001,-0.475
33,10.0,0.0,-2.0,-0.5
34,14.0,0.0,-2.4000000000000004,-0.8734375
35,59.0,0.0,-6.899999999999995,-0.5
36,57.0,0.009999999999308784,-6.699999999999996,-0.9125
37,46.0,0.0,-5.6,-0.95
38,65.0,0.010000000000218279,-7.499999999999993,-0.6812499999999999
39,94.0,0.010000000000218279,-10.399999999999983,-0.5
40,6.0,0.0,-1.6,-0.79375
41,120.0,0.010000000000218279,-12.999999999999973,-0.6683593750000001
42,52.0,0.009999999999308784,-6.1999999999999975,-0.5
43,85.0,0.010000000000218279,-9.499999999999986,-1.0
44,53.0,0.0,-6.299999999999997,-0.33417968750000004
45,43.0,0.010000000000218279,-5.300000000000001,-0.784375
46,20.0,0.0,-3.0000000000000004,-0.925
47,49.0,0.010000000000218279,-5.899999999999999,-0.925
48,15.0,0.0,-2.5,-0.5
49,101.0,0.009999999999308784,-11.09999999999998,-0.6781250000000001
50,126.0,0.010000000000218279,-13.599999999999971,-1.0
51,170.0,0.020000000000436557,-17.99999999999997,-0.5
52,117.0,0.009999999999308784,-12.699999999999974,-0.77421875
53,141.0,0.010000000000218279,-15.099999999999966,-1.0
54,72.0,0.010000000000218279,-8.19999999999999,-0.5
55,20.0,0.0,-3.0000000000000004,-1.0
56,42.0,0.0,-5.200000000000001,-0.7
57,104.0,0.0,-11.399999999999979,-0.8960693359375
58,48.0,0.0,-5.799999999999999,-0.25
59,37.0,0.0,-4.700000000000002,-1.0
60,11.0,0.0,-2.0999999999999996,-0.80838623046875
61,12.0,0.0,-2.2,-0.5
62,105.0,0.020000000000436557,-11.499999999999979,-0.95
63,10.0,0.0,-2.0,-0.6781250000000001
64,40.0,0.0,-5.000000000000002,-0.6195312500000001
65,122.0,0.009999999999308784,-13.199999999999973,-0.95
66,66.0,0.0,-7.5999999999999925,-1.0
67,88.0,0.0,-9.799999999999985,-1.0
68,79.0,0.010000000000218279,-8.899999999999988,-0.5
69,101.0,0.010000000000218279,-11.09999999999998,-0.95
70,69.0,0.009999999999308784,-7.8999999999999915,-0.475
71,45.0,0.0,-5.5,-0.95
72,189.0,0.020000000000436557,-19.9,-1.0
