episode,length,time,reward,delta
0,35.0,0.0,-4.500000000000002,-0.9997581240217942
1,45.0,0.0,-5.5,-1.0000506654488805
2,45.0,0.0,-5.5,-1.0002063667677803
3,14.0,0.0,-2.4000000000000004,-0.999838881778133
4,73.0,0.0,-8.29999999999999,-0.9798797570196289
5,27.0,0.010000000000218279,-3.700000000000001,-1.0000057820799306
6,94.0,0.0,-10.399999999999983,-1.0003699685513
7,47.0,0.0,-5.699999999999999,-1.0000800340925522
8,35.0,0.010000000000218279,-4.500000000000002,-1.0003390717897345
9,121.0,0.010000000000218279,-13.099999999999973,-0.999552783652571
10,8.0,0.0,-1.7999999999999998,-0.9899907535800194
11,121.0,0.010000000000218279,-13.099999999999973,-0.9995721995887074
12,12.0,0.0,-2.2,-0.9856076370389387
13,22.0,0.0,-3.2000000000000006,-0.9897043018602254
14,44.0,0.0,-5.4,-0.9897205400164804
15,119.0,0.009999999999308784,-12.899999999999974,-0.9902384341108024
16,57.0,0.0,-6.699999999999996,-0.9792757485334797
17,32.0,0.0,-4.200000000000001,-0.9091663725871308
18,14.0,0.0,-2.4000000000000004,-1.0000465531222003
19,41.0,0.0,-5.100000000000001,-0.9903165039078503
20,160.0,0.019999999999527063,-16.999999999999957,-0.9902443066589861
21,32.0,0.0,-4.200000000000001,-0.9995827414785546
22,36.0,0.010000000000218279,-4.600000000000001,-0.9999152452670763
23,41.0,0.0,-5.100000000000001,-0.9003329716961699
24,37.0,0.010000000000218279,-4.700000000000002,-0.9997671942397316
25,116.0,0.010000000000218279,-12.599999999999975,-1.0006552768934018
26,23.0,0.0,-3.3000000000000007,-0.8998549936003196
27,47.0,0.009999999999308784,-5.699999999999999,-0.9809219749217876
28,40.0,0.0,-5.000000000000002,-0.9809004841080868
29,40.0,0.010000000000218279,-5.000000000000002,-0.8726237284558342
30,14.0,0.0,-2.4000000000000004,-0.9893575143839478
31,70.0,0.010000000000218279,-7.999999999999991,-0.9903115554077212
32,19.0,0.0,-2.9000000000000004,-0.9999092217767745
33,13.0,0.0,-2.3,-0.8674133417839057
