episode,length,time,reward,delta
0,428.0,0.030000000000654836,-1912.0,100.0
1,500.0,0.039999999999054126,-2085.0,-1.08
2,134.0,0.010000000000218279,-133.0,90.0
3,372.0,0.030000000000654836,-1361.0,81.0
4,302.0,0.020000000000436557,-1093.0,72.9
5,186.0,0.010000000000218279,-680.0,65.61
6,354.0,0.029999999998835847,-1541.0,59.049
7,151.0,0.010000000000218279,-447.0,53.1441
8,48.0,0.0,52.0,47.82969
9,77.0,0.0,23.0,43.046721
10,158.0,0.020000000000436557,-751.0,38.7420489
11,164.0,0.010000000000218279,-361.0,34.86784401
12,114.0,0.010000000000218279,-212.0,31.381059609000005
13,65.0,0.0,-163.0,28.2429536481
14,33.0,0.0,-131.0,25.41865828329
15,89.0,0.00999999999839929,-286.0,22.876792454961006
16,60.0,0.010000000000218279,-59.0,20.589113209464898
17,120.0,0.010000000000218279,-218.0,18.530201888518405
18,27.0,0.0,-26.0,16.677181699666562
19,50.0,0.0,-148.0,15.0094635296999
20,41.0,0.0,59.0,13.50851717672991
21,88.0,0.0,-285.0,12.157665459056915
22,28.0,0.0,72.0,10.94189891315122
23,247.0,0.020000000000436557,-1137.0,9.847709021836096
24,108.0,0.010000000000218279,-701.0,8.862938119652483
25,38.0,0.0,62.0,7.976644307687238
26,106.0,0.010000000000218279,-501.0,7.178979876918518
27,38.0,0.00999999999839929,-37.0,6.461081889226662
28,66.0,0.0,-164.0,5.8149737003039945
29,29.0,0.0,71.0,5.233476330273589
30,62.0,0.010000000000218279,-160.0,4.710128697246233
31,31.0,0.0,69.0,4.239115827521616
32,16.0,0.0,84.0,3.815204244769461
33,76.0,0.010000000000218279,-174.0,3.433683820292515
34,63.0,0.0,-62.0,3.0903154382632607
35,30.0,0.010000000000218279,-29.0,2.781283894436939
36,14.0,0.0,86.0,2.503155504993245
37,28.0,0.0,72.0,2.252839954493922
38,71.0,0.010000000000218279,-268.0,2.027555959044534
39,33.0,0.0,-32.0,1.8248003631400849
40,97.0,0.010000000000218279,-591.0,1.6423203268260806
41,46.0,0.0,-45.0,1.4780882941434754
42,14.0,0.0,86.0,1.3302794647291307
43,69.0,0.010000000000218279,-68.0,1.1972515182562233
44,49.0,0.0,-147.0,1.0775263664306038
45,24.0,0.0,76.0,0.9697737297875477
46,50.0,0.010000000000218279,-148.0,0.8727963568087915
47,20.0,0.0,80.0,0.7855167211279195
48,16.0,0.0,84.0,0.7069650490151247
49,103.0,0.010000000000218279,-894.0,0.6362685441136193
50,42.0,0.0,-140.0,0.5726416897022517
51,47.0,0.00999999999839929,-145.0,0.5153775207320308
52,23.0,0.0,77.0,0.46383976865882914
53,18.0,0.0,82.0,0.41745579179294623
54,14.0,0.0,86.0,0.37571021261365445
55,23.0,0.0,77.0,0.3381391913522833
56,18.0,0.0,82.0,0.3043252722170564
57,16.0,0.010000000000218279,84.0,0.27389274499535077
58,26.0,0.0,74.0,0.24650347049581
59,24.0,0.0,76.0,0.22185312344622332
60,14.0,0.0,86.0,0.19966781110160525
61,25.0,0.0,75.0,0.179701029991449
62,35.0,0.010000000000218279,-34.0,0.1617309269923055
63,24.0,0.0,-23.0,0.14555783429307212
64,24.0,0.0,-23.0,0.1310020508637706
65,25.0,0.0,75.0,0.11790184577739637
66,25.0,0.010000000000218279,75.0,0.10611166119966242
67,25.0,0.0,-24.0,0.0955004950796905
68,21.0,0.0,79.0,0.08595044557172571
69,24.0,0.0,76.0,0.0773554010145574
70,14.0,0.0,86.0,0.06961986091310735
71,24.0,0.010000000000218279,-23.0,0.06265787482179519
72,18.0,0.0,82.0,0.05639208733961709
73,48.0,0.0,-245.0,0.0507528786056497
74,12.0,0.0,88.0,0.04567759074508615
75,15.0,0.0,85.0,0.0411098316705818
76,23.0,0.010000000000218279,-22.0,0.0369988485035293
77,36.0,0.0,-233.0,0.033298963653180635
78,19.0,0.0,-18.0,0.029969067287865414
79,13.0,0.0,87.0,0.026972160559083136
80,39.0,0.0,-236.0,0.024274944503176243
81,14.0,0.0,86.0,0.02184745005286004
82,39.0,0.0,-137.0,0.01966270504757972
83,20.0,0.0,80.0,0.017696434542827433
84,16.0,0.0,84.0,0.01592679108854611
85,54.0,0.010000000000218279,-350.0,0.01433411197969292
86,35.0,0.0,-232.0,0.012900700781727892
87,16.0,0.0,84.0,0.011610630703557945
88,34.0,0.0,66.0,0.01044956763320215
89,21.0,0.00999999999839929,79.0,0.009404610869879093
90,16.0,0.0,84.0,0.008464149782895447
