step,reward,mean,median,std,max,min
0,-0.10361445783132531,-0.10361445783132531,-0.10361445783132531,0.0,-0.10361445783132531,-0.10361445783132531
1,-0.10295081967213114,-0.10328263875172822,-0.10328263875172822,0.00033181907959708296,-0.10295081967213114,-0.10361445783132531
2,-0.10532544378698223,-0.10396357376347955,-0.10361445783132531,0.001000373720923347,-0.10295081967213114,-0.10532544378698223
3,-0.102760736196319,-0.10366286437168941,-0.10328263875172822,0.0010108605744947757,-0.102760736196319,-0.10532544378698223
4,-0.10927835051546392,-0.10478596160044432,-0.10361445783132531,0.0024213345125781503,-0.102760736196319,-0.10927835051546392
5,-0.10319148936170211,-0.1045202162273206,-0.10340297359651371,0.002288846951673484,-0.102760736196319,-0.10927835051546392
6,-0.10378151260504202,-0.10441468713842365,-0.10361445783132531,0.0021347683223396394,-0.102760736196319,-0.10927835051546392
7,-0.1108433734939759,-0.1052182729328677,-0.10369798521818366,0.002916818852711353,-0.102760736196319,-0.1108433734939759
8,-0.10676691729323307,-0.10539034452846385,-0.10378151260504202,0.002792738190479241,-0.102760736196319,-0.1108433734939759
9,-0.10459183673469388,-0.10531049374908685,-0.10418667466986795,0.002660231806292294,-0.102760736196319,-0.1108433734939759
10,-0.10426540284360189,-0.10521548548495185,-0.10426540284360189,0.0025541633634666083,-0.102760736196319,-0.1108433734939759
11,-0.10114358322744599,-0.10487616029682638,-0.10402345772432195,0.0026919624866620735,-0.10114358322744599,-0.1108433734939759
12,-0.1038135593220339,-0.10479442176030387,-0.1038135593220339,0.0026018072082865376,-0.10114358322744599,-0.1108433734939759
13,-0.10947368421052628,-0.10512865479246261,-0.1040394810828179,0.0027817484576027032,-0.10114358322744599,-0.1108433734939759
14,-0.10692307692307691,-0.10524828293450357,-0.10426540284360189,0.002724445266307327,-0.10114358322744599,-0.1108433734939759
15,-0.10909090909090909,-0.1054884470692789,-0.10442861978914789,0.002797118438325633,-0.10114358322744599,-0.1108433734939759
16,-0.103,-0.10534206782990956,-0.10426540284360189,0.0027760536606498947,-0.10114358322744599,-0.1108433734939759
17,-0.10782608695652174,-0.10548006889249911,-0.10442861978914789,0.002757188689973704,-0.10114358322744599,-0.1108433734939759
18,-0.10139103554868624,-0.10526485661124582,-0.10426540284360189,0.0028347263303434944,-0.10114358322744599,-0.1108433734939759
19,-0.10146341463414633,-0.10507478451239086,-0.1040394810828179,0.0028844948174758657,-0.10114358322744599,-0.1108433734939759
20,-0.10149750415973377,-0.10490443782893098,-0.1038135593220339,0.002916241579242247,-0.10114358322744599,-0.1108433734939759
21,-0.10398230088495575,-0.10486252251329575,-0.10389793010349482,0.0028556598409673916,-0.10114358322744599,-0.1108433734939759
22,-0.10122615803814713,-0.10470441971002842,-0.1038135593220339,0.0028896643101247866,-0.10114358322744599,-0.1108433734939759
23,-0.10205949656750572,-0.10459421457908996,-0.10379753596353797,0.002877772650769561,-0.10114358322744599,-0.1108433734939759
24,-0.10989010989010987,-0.10480605039153076,-0.1038135593220339,0.00300454626969122,-0.10114358322744599,-0.1108433734939759
25,-0.10620689655172413,-0.10485992908999973,-0.10389793010349482,0.0029584907233545467,-0.10114358322744599,-0.1108433734939759
26,-0.10576923076923077,-0.10489360692997127,-0.10398230088495575,0.0029082612699888356,-0.10114358322744599,-0.1108433734939759
27,-0.10478723404255316,-0.10488980789827776,-0.10412385186427882,0.002855924097813226,-0.10114358322744599,-0.1108433734939759
28,-0.1042056074766355,-0.1048662147802901,-0.1042056074766355,0.0028090276662615927,-0.10114358322744599,-0.1108433734939759
29,-0.10434782608695652,-0.10484893515717898,-0.1042355051601187,0.002763380934899607,-0.10114358322744599,-0.1108433734939759
30,-0.10652173913043478,-0.1049028965756711,-0.10426540284360189,0.0027344648116970037,-0.10114358322744599,-0.1108433734939759
31,-0.10535714285714286,-0.10491709177196709,-0.1043066144652792,0.0026925599086172953,-0.10114358322744599,-0.1108433734939759
32,-0.1034351145038168,-0.10487218336990194,-0.10426540284360189,0.002663591941175211,-0.10114358322744599,-0.1108433734939759
33,-0.10238726790450926,-0.1047990976209198,-0.1042355051601187,0.0026575033613076443,-0.10114358322744599,-0.1108433734939759
34,-0.10217391304347825,-0.10472409234727861,-0.1042056074766355,0.0026555263739731034,-0.10114358322744599,-0.1108433734939759
35,-0.10000000000000002,-0.10459286755985421,-0.10409395418079562,0.0027310500717159397,-0.10000000000000002,-0.1108433734939759
36,-0.10295081967213114,-0.10454848788721303,-0.10398230088495575,0.002707019351710323,-0.10000000000000002,-0.1108433734939759
37,-0.11199999999999997,-0.10474458031123375,-0.10409395418079562,0.002925379584924605,-0.10000000000000002,-0.11199999999999997
38,-0.10119047619047619,-0.10465344943634253,-0.10398230088495575,0.002941767760391899,-0.10000000000000002,-0.11199999999999997
39,-0.10452261306532662,-0.10465017852706712,-0.10409395418079562,0.0029048347409501916,-0.10000000000000002,-0.11199999999999997
40,-0.10642857142857141,-0.10469355396368918,-0.1042056074766355,0.002882276106138863,-0.10000000000000002,-0.11199999999999997
41,-0.105625,-0.10471573125026801,-0.1042355051601187,0.0028512949121978245,-0.10000000000000002,-0.11199999999999997
42,-0.103,-0.10467583052351759,-0.1042056074766355,0.0028297848846051497,-0.10000000000000002,-0.11199999999999997
43,-0.11124999999999999,-0.10482524346616491,-0.1042355051601187,0.0029640565933729606,-0.10000000000000002,-0.11199999999999997
44,-0.10212264150943395,-0.10476518564490421,-0.1042056074766355,0.0029578878742735396,-0.10000000000000002,-0.11199999999999997
45,-0.10316901408450703,-0.10473048626315645,-0.10409395418079562,0.0029348057781036323,-0.10000000000000002,-0.11199999999999997
46,-0.10391304347826086,-0.10471309386347781,-0.10398230088495575,0.0029058118701228786,-0.10000000000000002,-0.11199999999999997
47,-0.10782608695652174,-0.10477794788624957,-0.10409395418079562,0.0029095558768554085,-0.10000000000000002,-0.11199999999999997
48,-0.10483870967741936,-0.10477918792280405,-0.1042056074766355,0.002879726304577588,-0.10000000000000002,-0.11199999999999997
49,-0.10098039215686276,-0.10470321200748522,-0.10409395418079562,0.002899967545199206,-0.10000000000000002,-0.11199999999999997
50,-0.10246575342465751,-0.10465934027056703,-0.10398230088495575,0.002888104907781714,-0.10000000000000002,-0.11199999999999997
51,-0.10252100840336133,-0.10461821850388998,-0.1039476721816083,0.0028752363751196443,-0.10000000000000002,-0.11199999999999997
52,-0.10441176470588234,-0.1046143231492106,-0.10398230088495575,0.002848120856913772,-0.10000000000000002,-0.11199999999999997
53,-0.10258620689655171,-0.10457676544082803,-0.1039476721816083,0.0028348430035621337,-0.10000000000000002,-0.11199999999999997
54,-0.10517241379310344,-0.1045875954108694,-0.10398230088495575,0.0028100806467476,-0.10000000000000002,-0.11199999999999997
55,-0.10517241379310344,-0.10459803859626647,-0.10409395418079562,0.0027859543550793945,-0.10000000000000002,-0.11199999999999997
56,-0.11384615384615383,-0.10476028623222941,-0.1042056074766355,0.0030165435206412645,-0.10000000000000002,-0.11384615384615383
57,-0.10580645161290321,-0.10477832356637895,-0.1042355051601187,0.002993524840352328,-0.10000000000000002,-0.11384615384615383
58,-0.10313588850174214,-0.10475048568392749,-0.1042056074766355,0.0029756097431723133,-0.10000000000000002,-0.11384615384615383
59,-0.10283018867924527,-0.10471848073384946,-0.10409395418079562,0.0029609318039328985,-0.10000000000000002,-0.11384615384615383
60,-0.11499999999999998,-0.10488703023001586,-0.1042056074766355,0.003213709674984861,-0.10000000000000002,-0.11499999999999998
61,-0.10330882352941176,-0.10486157528323192,-0.10409395418079562,0.0031938809580569967,-0.10000000000000002,-0.11499999999999998
62,-0.10810810810810809,-0.10491310755029346,-0.1042056074766355,0.0031943078336844045,-0.10000000000000002,-0.11499999999999998
63,-0.10599999999999998,-0.1049300902448201,-0.1042355051601187,0.0031721193541937543,-0.10000000000000002,-0.11499999999999998
64,-0.10494505494505492,-0.10493032047097756,-0.10426540284360189,0.0031476243963223247,-0.10000000000000002,-0.11499999999999998
65,-0.10367346938775511,-0.1049112772727469,-0.1042355051601187,0.0031274585415029385,-0.10000000000000002,-0.11499999999999998
66,-0.10428571428571427,-0.10490194051174642,-0.10426540284360189,0.003104958205358975,-0.10000000000000002,-0.11499999999999998
67,-0.10197802197802198,-0.10485894170977988,-0.1042355051601187,0.003102074401340182,-0.10000000000000002,-0.11499999999999998
68,-0.10196506550218341,-0.10481700147488718,-0.1042056074766355,0.0030988731235528583,-0.10000000000000002,-0.11499999999999998
69,-0.10378151260504202,-0.10480220877674652,-0.10409395418079562,0.0030791114891913053,-0.10000000000000002,-0.11499999999999998
70,-0.11323529411764703,-0.10492098462661836,-0.1042056074766355,0.0032147989902539752,-0.10000000000000002,-0.11499999999999998
71,-0.10466321243523316,-0.10491740445729358,-0.1042355051601187,0.0031925384678008614,-0.10000000000000002,-0.11499999999999998
72,-0.10163636363636362,-0.10487245869262331,-0.1042056074766355,0.00319345112091887,-0.10000000000000002,-0.11499999999999998
73,-0.10309278350515463,-0.10484840902792779,-0.10409395418079562,0.003178449260008765,-0.10000000000000002,-0.11499999999999998
74,-0.10138674884437596,-0.10480225355881376,-0.10398230088495575,0.003182056472078022,-0.10000000000000002,-0.11499999999999998
75,-0.10398230088495575,-0.10479146470784194,-0.10398230088495575,0.0031624331289002174,-0.10000000000000002,-0.11499999999999998
76,-0.10584415584415582,-0.10480513602130055,-0.10398230088495575,0.003144090514047198,-0.10000000000000002,-0.11499999999999998
77,-0.10000000000000002,-0.10474353171333516,-0.10398230088495575,0.0031702984823969377,-0.10000000000000002,-0.11499999999999998
78,-0.10297029702970295,-0.10472108570468158,-0.10398230088495575,0.0031564007134915594,-0.10000000000000002,-0.11499999999999998
79,-0.10222222222222221,-0.10468984991115086,-0.1039476721816083,0.0031488740773220067,-0.10000000000000002,-0.11499999999999998
80,-0.10422535211267606,-0.10468411537042896,-0.10398230088495575,0.0031297965281351795,-0.10000000000000002,-0.11499999999999998
81,-0.10245901639344263,-0.10465698001705108,-0.1039476721816083,0.00312022594851022,-0.10000000000000002,-0.11499999999999998
82,-0.10463917525773195,-0.10465676550187857,-0.10398230088495575,0.0031013730552502854,-0.10000000000000002,-0.11499999999999998
83,-0.10400000000000001,-0.10464894686495144,-0.10398230088495575,0.00308368003833922,-0.10000000000000002,-0.11499999999999998
84,-0.10096153846153848,-0.10460556558961716,-0.10398230088495575,0.003091163787842583,-0.10000000000000002,-0.11499999999999998
85,-0.10714285714285714,-0.10463506897977112,-0.10398230088495575,0.003085153764592475,-0.10000000000000002,-0.11499999999999998
86,-0.10322580645161288,-0.10461887055990723,-0.10398230088495575,0.0030710478492709976,-0.10000000000000002,-0.11499999999999998
87,-0.10199115044247789,-0.10458901010402735,-0.1039476721816083,0.003066224699231231,-0.10000000000000002,-0.11499999999999998
88,-0.10394736842105265,-0.10458180064691529,-0.10394736842105265,0.0030497000440172103,-0.10000000000000002,-0.11499999999999998
89,-0.10461538461538461,-0.1045821738021205,-0.1039648346530042,0.0030327119826164734,-0.10000000000000002,-0.11499999999999998
90,-0.1030612244897959,-0.10456546007341364,-0.10394736842105265,0.003020167820335279,-0.10000000000000002,-0.11499999999999998
91,-0.10375000000000002,-0.10455659637696348,-0.10393020594965675,0.0030048988814513015,-0.10000000000000002,-0.11499999999999998
92,-0.10476190476190475,-0.10455880399400586,-0.10394736842105265,0.0029887748573610247,-0.10000000000000002,-0.11499999999999998
