episode,length,time,reward,delta
0,500.0,0.040000000000873115,-2382.0,-0.8587704142144882
1,500.0,0.039999999999054126,-1293.0,-66.40050328884757
2,61.0,0.0,39.0,100.00043151448543
3,261.0,0.020000000000436557,-953.0,90.00038836303689
4,232.0,0.020000000000436557,-528.0,81.0003495267332
5,180.0,0.010000000000218279,-179.0,72.90031457405988
6,79.0,0.010000000000218279,21.0,65.61028311665389
7,97.0,0.00999999999839929,3.0,59.0492548049885
8,83.0,0.0,17.0,53.14432932448965
9,68.0,0.010000000000218279,32.0,47.82989639204068
10,135.0,0.010000000000218279,-233.0,43.04690675283661
11,157.0,0.010000000000218279,-354.0,38.74221607755295
12,77.0,0.010000000000218279,23.0,34.867994469797665
13,136.0,0.010000000000218279,-234.0,31.38119502281789
14,47.0,0.0,53.0,28.243075520536095
15,80.0,0.010000000000218279,-79.0,25.418767968482484
16,38.0,0.0,62.0,22.87689117163424
17,151.0,0.010000000000218279,-447.0,20.589202054470817
18,189.0,0.019999999998617568,-683.0,18.530281849023737
19,142.0,0.010000000000218279,-438.0,16.677253664121366
20,73.0,0.0,-72.0,15.009528297709224
21,47.0,0.010000000000218279,53.0,13.5085754679383
22,65.0,0.0,-163.0,12.157717921144467
23,138.0,0.010000000000218279,-137.0,10.941946129030015
24,46.0,0.010000000000218279,54.0,9.847751516127019
25,71.0,0.0,-169.0,8.862976364514324
26,159.0,0.010000000000218279,-653.0,7.976678728062893
27,83.0,0.010000000000218279,-82.0,7.179010855256607
28,60.0,0.010000000000218279,-158.0,6.461109769730953
29,38.0,0.0,62.0,5.814998792757862
30,22.0,0.0,78.0,5.23349891348208
31,31.0,0.0,69.0,4.710149022133876
32,88.0,0.00999999999839929,-186.0,4.239134119920493
33,56.0,0.0,-55.0,3.8152207079284466
34,24.0,0.0,-23.0,3.433698637135606
35,27.0,0.0,73.0,3.090328773422044
36,42.0,0.0,58.0,2.7812958960798397
37,18.0,0.0,82.0,2.5031663064718543
38,126.0,0.010000000000218279,-323.0,2.2528496758246632
39,39.0,0.010000000000218279,-38.0,2.0275647082421955
40,16.0,0.0,84.0,1.8248082374179688
41,41.0,0.0,-238.0,1.6423274136761705
42,36.0,0.010000000000218279,64.0,1.4780946723085577
43,14.0,0.0,86.0,1.3302852050777005
44,70.0,0.0,-168.0,1.1972566845699362
45,29.0,0.0,71.0,1.0775310161129426
46,17.0,0.0,83.0,0.9697779145016483
47,28.0,0.0,72.0,0.8728001230514764
48,47.0,0.0,53.0,0.785520110746333
49,17.0,0.0,83.0,0.7069680996716983
50,48.0,0.010000000000218279,-47.0,0.6362712897045242
51,109.0,0.010000000000218279,-306.0,0.5726441607340718
52,14.0,0.0,86.0,0.5153797446606632
53,29.0,0.0,71.0,0.46384177019459116
54,53.0,0.0,-52.0,0.4174575931751292
55,19.0,0.0,81.0,0.37571183385762197
56,13.0,0.0,87.0,0.33814065047185693
57,60.0,0.0,-257.0,0.3043265854246755
58,64.0,0.010000000000218279,-261.0,0.27389392688220937
59,17.0,0.0,83.0,0.24650453419398843
60,16.0,0.0,-15.0,0.221854080774591
61,48.0,0.0,52.0,0.19966867269712907
62,22.0,0.0,78.0,0.17970180542741332
63,23.0,0.0,77.0,0.1617316248846663
64,14.0,0.0,86.0,0.1455584623961954
65,63.0,0.010000000000218279,-260.0,0.1310026161565787
66,32.0,0.0,68.0,0.11790235454091658
67,23.0,0.0,-22.0,0.1061121190868306
68,40.0,0.0,-39.0,0.09550090717814896
69,20.0,0.0,80.0,0.08595081646033975
70,16.0,0.0,84.0,0.07735573481430436
71,17.0,0.0,83.0,0.06962016133287818
72,39.0,0.0,-137.0,0.06265814519959179
73,14.0,0.0,86.0,0.056392330679628344
74,29.0,0.010000000000218279,-127.0,0.050753097611661246
75,48.0,0.0,-344.0,0.0456777878504937
76,24.0,0.0,-23.0,0.041110009065448594
77,21.0,0.0,-20.0,0.03699900815890089
78,13.0,0.0,87.0,0.033299107343012224
79,81.0,0.010000000000218279,-476.0,0.029969196608718107
80,12.0,0.0,88.0,0.026972276947844875
81,23.0,0.0,-22.0,0.02427504925306323
82,14.0,0.010000000000218279,86.0,0.021847544327755486
83,12.0,0.0,88.0,0.019662789894979937
84,14.0,0.0,86.0,0.017696510905480523
85,20.0,0.0,80.0,0.015926859814939576
86,13.0,0.0,87.0,0.01433417383344704
87,12.0,0.0,88.0,0.01290075645010802
88,16.0,0.0,84.0,0.011610680805091533
89,12.0,0.010000000000218279,88.0,0.010449612724585222
90,13.0,0.0,87.0,0.009404651452129542
91,17.0,0.0,-16.0,0.008464186306909482
92,14.0,0.0,86.0,0.0076177676762227975
93,23.0,0.0,-22.0,0.006855990908604781
94,16.0,0.0,84.0,0.006170391817747145
95,23.0,0.00999999999839929,-22.0,0.0055533526359710095
96,13.0,0.0,87.0,0.0049980173723724874
97,14.0,0.0,86.0,0.004498215635138081
98,16.0,0.0,-15.0,0.004048394071631378
99,14.0,0.0,86.0,0.003643554664463977
100,26.0,0.0,-25.0,0.0032791991980190005
101,70.0,0.010000000000218279,-465.0,0.0029512792782213637
102,31.0,0.0,-129.0,0.002656151350393543
103,28.0,0.010000000000218279,-225.0,0.002390536215358452
104,23.0,0.0,-22.0,0.0021514825938169224
105,12.0,0.0,88.0,0.001936334334430967
106,18.0,0.010000000000218279,82.0,0.0017427009009907124
107,12.0,0.0,88.0,0.0015684308108916412
108,14.0,0.010000000000218279,86.0,0.0014115877298053192
109,23.0,0.0,-22.0,0.0012704289568290505
110,12.0,0.0,88.0,0.0011433860611447244
111,19.0,0.0,-18.0,0.0010290474550345152
112,12.0,0.0,88.0,0.0009261427095310637
113,27.0,0.0,-125.0,0.0008335284385765362
114,14.0,0.010000000000218279,86.0,0.0007501755947174615
