params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",23.849999999999454,100,-0.10273585791832042,-0.10225001406258788,-0.10999999999999999,-0.10000000000000002,0.0019607151274775754
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",21.579999999999927,100,-0.10210554682159736,-0.10162897128293158,-0.1107142857142857,-0.10000000000000002,0.0018409804077270477
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",20.100000000000364,100,-0.10191055144392516,-0.10169492126542773,-0.10927835051546392,-0.10000000000000002,0.0017951279861207
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.06999999999971,100,-0.10428277373335744,-0.10330922608989522,-0.11874999999999998,-0.10000000000000002,0.0031997753689939666
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",14.69000000000051,100,-0.10843485926426194,-0.10703125000000002,-0.12368421052631581,-0.10132547864506625,0.00525021157979258
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",10.969999999999345,100,-0.11723617571548484,-0.11607142857142858,-0.14500000000000002,-0.10198675496688743,0.00955455931609053
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",37.76000000000022,100,-0.10095977839346773,-0.10000000000000002,-0.11551724137931033,-0.10000000000000002,0.002327145275865293
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",36.409999999999854,100,-0.1005855927063068,-0.10000000000000002,-0.10633802816901407,-0.10000000000000002,0.0009966067818696046
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",36.07999999999993,100,-0.10044073464427118,-0.10000000000000002,-0.10340909090909092,-0.10000000000000002,0.0008485957543767621
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",34.94000000000051,100,-0.1003928370928747,-0.10000000000000002,-0.10382978723404256,-0.10000000000000002,0.0008147323717082661
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",34.76000000000022,100,-0.10038264831405548,-0.10000000000000002,-0.10342205323193916,-0.10000000000000002,0.0007662320578079699
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",33.960000000000036,100,-0.10049408337979542,-0.10000000000000002,-0.102803738317757,-0.10000000000000002,0.000770659523814453
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",33.42000000000007,100,-0.10067645293889081,-0.10000000000000002,-0.10376569037656905,-0.10000000000000002,0.0009286257400249186
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",32.42999999999938,100,-0.10022430462693677,-0.10000000000000002,-0.10330882352941176,-0.0965625,0.0009909088948282104
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",27.82000000000062,100,-0.10032715797106714,-0.10000000000000002,-0.10288461538461537,-0.09734299516908212,0.000794844447571103
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.759999999999309,100,-0.11227691845634849,-0.11104668674698795,-0.13333333333333336,-0.10329670329670328,0.0070093250385998285
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",36.89000000000033,100,-0.10149937167038912,-0.10000000000000002,-0.11267605633802813,-0.10000000000000002,0.0027613740313143877
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",35.57999999999993,100,-0.10030875707393111,-0.10000000000000002,-0.10989010989010987,-0.10000000000000002,0.0012328883144590876
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.25,100,-0.1005162814356008,-0.10000000000000002,-0.10638297872340423,-0.10000000000000002,0.0010503570543706848
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",33.210000000000036,100,-0.10052003204653148,-0.10000000000000002,-0.10384615384615387,-0.10000000000000002,0.0009722703949885904
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",33.48999999999978,100,-0.10045020931536337,-0.10000000000000002,-0.10459183673469388,-0.10000000000000002,0.0009859472166516895
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",31.100000000000364,100,-0.100352520411285,-0.10000000000000002,-0.1032142857142857,-0.09830769230769229,0.000763314025013728
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",30.409999999999854,100,-0.10028114217040254,-0.10000000000000002,-0.10414746543778802,-0.10000000000000002,0.0007082989431575737
