steps,time,reward,delta,converged
1,0.009999999999990905,-0.12647058823529417,1.000565267615088,False
2,0.0,-0.15294117647058827,1.0006461349824982,False
3,0.0,-0.12045454545454547,1.0006461349824982,False
4,0.0,-0.19,1.0006461349824982,False
5,0.009999999999990905,-0.13000000000000003,1.0006461349824982,False
6,0.0,-0.1160714285714285,1.0006461349824982,False
7,0.0,-0.13750000000000004,1.0007873469719561,False
8,0.009999999999990905,-0.13333333333333336,1.0007873469719561,False
9,0.0,-0.13103448275862073,1.0007873469719561,False
10,0.0,-0.11475409836065566,1.0007873469719561,False
11,0.010000000000218279,-0.11698113207547164,1.0007873469719561,False
12,0.0,-0.1160714285714285,1.0007873469719561,False
13,0.009999999999990905,-0.12142857142857147,1.0007873469719561,False
14,0.0,-0.13913043478260873,1.0007873469719561,False
15,0.0,-0.12903225806451618,1.0007873469719561,False
16,0.0,-0.11034482758620673,1.0007873469719561,False
17,0.009999999999990905,-0.11666666666666661,1.0007873469719561,False
18,0.0,-0.1140624999999999,1.0007873469719561,False
19,0.0,-0.15625,1.0007873469719561,False
20,0.009999999999990905,-0.11153846153846139,1.0007873469719561,False
21,0.0,-0.16923076923076924,1.0007873469719561,False
22,0.0,-0.15000000000000002,1.0007873469719561,False
23,0.009999999999990905,-0.11836734693877549,1.0007873469719561,False
24,0.0,-0.14500000000000002,1.0007873469719561,False
25,0.0,-0.2285714285714286,1.0007873469719561,False
26,0.0,-0.2125,1.0007873469719561,False
27,0.0,-0.17499999999999996,1.0007873469719561,False
28,0.0,-0.12571428571428578,1.0007873469719561,False
29,0.0,-0.15625,1.0007873469719561,False
30,0.0,-0.12571428571428578,1.0007873469719561,False
31,0.0,-0.14736842105263162,1.0007873469719561,False
32,0.0,-0.13913043478260873,1.0007873469719561,False
33,0.009999999999990905,-0.11034482758620673,1.0007873469719561,False
34,0.0,-0.07027027027027032,1.0007873469719561,False
35,0.0,-0.14285714285714288,1.0007873469719561,False
36,0.0,-0.12307692307692314,1.0007873469719561,False
37,0.0,-0.11799999999999997,1.0007873469719561,False
38,0.0,-0.16000000000000003,1.0007873469719561,False
39,0.009999999999990905,-0.12368421052631584,1.0007873469719561,False
40,0.0,-0.10967741935483853,1.0007873469719561,False
41,0.009999999999990905,-0.12250000000000005,1.0007873469719561,False
42,0.0,-0.14500000000000002,1.0007873469719561,False
43,0.0,-0.12142857142857147,1.0007873469719561,False
44,0.0,-0.14090909090909093,1.0007873469719561,False
45,0.009999999999990905,-0.14500000000000002,1.0007873469719561,False
46,0.0,-0.11184210526315776,1.0007873469719561,False
47,0.009999999999990905,-0.11499999999999992,1.0007873469719561,False
48,0.0,-0.2125,1.0007873469719561,False
49,0.0,-0.16428571428571428,1.0007873469719561,False
50,0.0,-0.11475409836065566,1.0007873469719561,False
51,0.009999999999990905,-0.13600000000000004,1.0007873469719561,False
52,0.009999999999990905,-0.10756302521008382,1.0007873469719561,False
53,0.0,-0.1081081081081079,1.0007873469719561,False
54,0.009999999999990905,-0.15000000000000002,1.0007873469719561,False
55,0.0,-0.11525423728813551,1.0007873469719561,False
56,0.009999999999990905,-0.10782608695652153,1.0007873469719561,False
57,0.009999999999990905,-0.109782608695652,1.0007873469719561,False
58,0.0,-0.11666666666666661,1.0007873469719561,False
59,0.009999999999990905,-0.11525423728813551,1.0007873469719561,False
60,0.0,-0.11914893617021276,1.0007873469719561,False
61,0.0,-0.2285714285714286,1.0007873469719561,False
62,0.0,-0.14736842105263162,1.0007873469719561,False
63,0.0,-0.16923076923076924,1.0007873469719561,False
64,0.009999999999990905,-0.1072580645161288,1.0007873469719561,False
65,0.009999999999990905,-0.10559006211180098,1.0007873469719561,False
66,0.01999999999998181,-0.10303030303030354,1.0007873469719561,False
67,0.0,-0.11058823529411749,1.0007873469719561,False
68,0.009999999999990905,-0.10865384615384596,1.0007873469719561,False
69,0.0,-0.13333333333333336,1.0007873469719561,False
70,0.009999999999990905,-0.15294117647058827,1.0007873469719561,False
71,0.020000000000209184,-0.10321428571428616,1.0007873469719561,False
72,0.0,-0.11636363636363631,1.0007873469719561,False
73,0.029999999999972715,-0.10000000000000088,1.0007873469719561,False
74,0.01999999999998181,-0.10526315789473667,1.0007873469719561,False
75,0.0,-0.12432432432432436,1.0007873469719561,False
76,0.01999999999998181,-0.1036437246963566,1.0007873469719561,False
77,0.009999999999990905,-0.10927835051546374,1.0007873469719561,False
78,0.009999999999990905,-0.10354330708661452,1.0007873469719561,False
79,0.009999999999990905,-0.10818181818181798,1.0007873469719561,False
80,0.009999999999990905,-0.1090909090909089,1.0007873469719561,False
81,0.01999999999998181,-0.09533898305084773,1.0007873469719561,False
82,0.009999999999990905,-0.0888888888888887,1.0007873469719561,False
83,0.029999999999972715,-0.10193548387096858,1.0007873469719561,False
84,0.0,-0.11525423728813551,1.0007873469719561,False
85,0.029999999999972715,-0.10254957507082219,1.7499387517755958,False
86,0.01999999999998181,-0.10407239819004545,1.7499387517755958,False
87,0.009999999999990905,-0.10529411764705865,1.7499387517755958,False
88,0.020000000000209184,-0.09098360655737683,1.7499387517755958,False
89,0.0,-0.09208633093525156,1.7499387517755958,False
90,0.0,-0.11799999999999997,1.7499387517755958,False
91,0.009999999999990905,-0.09230769230769206,1.7499387517755958,False
92,0.0,-0.12500000000000006,1.7499387517755958,False
93,0.009999999999990905,-0.0835820895522387,1.7499387517755958,False
94,0.0,-0.14285714285714288,1.7499387517755958,False
95,0.009999999999990905,-0.11124999999999985,1.7499387517755958,False
96,0.009999999999990905,-0.09035087719298224,1.7499387517755958,False
97,0.029999999999972715,-0.10000000000000088,1.7499387517755958,False
98,0.0,-0.12500000000000006,1.7499387517755958,False
99,0.009999999999990905,-0.10502793296089376,1.7499387517755958,False
100,0.009999999999990905,-0.10714285714285691,1.7499387517755958,False
101,0.009999999999990905,-0.12250000000000005,1.7499387517755958,False
102,0.009999999999990905,-0.111392405063291,1.7499387517755958,False
103,0.009999999999990905,-0.10731707317073148,1.7499387517755958,False
104,0.0,-0.11323529411764695,1.7499387517755958,False
105,0.01999999999998181,-0.1033582089552243,1.7499387517755958,False
106,0.0,-0.11698113207547164,1.7499387517755958,False
107,0.009999999999990905,-0.11363636363636354,1.7499387517755958,False
108,0.01999999999998181,-0.10323741007194288,1.7499387517755958,False
109,0.0,-0.12903225806451618,1.7499387517755958,False
110,0.009999999999990905,-0.10697674418604629,1.7499387517755958,False
111,0.0,-0.1104651162790696,1.7499387517755958,False
112,0.009999999999990905,-0.10937499999999982,1.7499387517755958,False
113,0.01999999999998181,-0.1061224489795916,1.7499387517755958,False
