params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",29.49000000000001,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",10.720000000000027,100,-0.095422188242,-0.0914041514041514,-0.13333333333333336,-0.0738095238095238,0.015101307350108941
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.660000000000082,100,-0.09188036688764807,-0.0923874521072797,-0.12368421052631581,-0.060714285714285735,0.009597579481178467
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",9.779999999999973,100,-0.09228511942966625,-0.08899889988998899,-0.1310344827586207,-0.05769230769230771,0.01636302229902005
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",8.980000000000018,100,-0.08827523741114135,-0.08764044943820223,-0.1230769230769231,-0.06451612903225809,0.00984052871683639
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.240000000000009,100,-0.0937378884349689,-0.0893985728848114,-0.13913043478260873,-0.04500000000000002,0.01594303644374451
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.919999999999845,100,-0.09083726208097741,-0.09013433075933075,-0.11451612903225802,-0.056000000000000015,0.011387325950356622
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.690000000000055,100,-0.0977704156703952,-0.09540611703982702,-0.13333333333333336,-0.060714285714285735,0.01630904190574682
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.0499999999999545,100,-0.1284801669319426,-0.12168989547038327,-0.21250000000000002,-0.07027027027027029,0.02632714498575967
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",23.710000000000036,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",26.789999999999964,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",12.090000000000146,100,-0.0976867795630743,-0.09568600913551006,-0.1310344827586207,-0.05769230769230771,0.01153415785264982
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",9.9699999999998,100,-0.0955478800702796,-0.09288018433179723,-0.125,-0.060714285714285735,0.014099303926109221
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",17.940000000000055,100,-0.09608329841241553,-0.0930792972459639,-0.125,-0.062068965517241406,0.013486234690919951
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",13.809999999999945,100,-0.09557067721590527,-0.09360207844451893,-0.13214285714285717,-0.056000000000000015,0.01384919850010322
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",8.860000000000127,100,-0.09057574944964612,-0.0898148148148148,-0.12142857142857141,-0.060714285714285735,0.011891164039654534
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.559999999999945,100,-0.0893563352734,-0.08720930232558137,-0.14090909090909093,-0.05769230769230771,0.014625280082033173
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.460000000000036,100,-0.10156367883638487,-0.10796522556390978,-0.13913043478260873,-0.04761904761904764,0.017111134058247737
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.019999999999982,100,-0.15133025239138376,-0.1461842105263158,-0.25,-0.05769230769230771,0.03704972046778823
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",36.200000000000045,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",37.72000000000003,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",34.409999999999854,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",31.860000000000127,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",15.460000000000036,100,-0.09205003763964237,-0.09374818355023087,-0.10000000000000002,-0.07317073170731707,0.006247959570620215
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",14.740000000000009,100,-0.09072534732098333,-0.09271523178807944,-0.09817578772802653,-0.062068965517241406,0.006300410780945098
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",16.00999999999999,100,-0.09203240553523799,-0.09440170940170939,-0.0986284289276808,-0.06666666666666667,0.006850806065218476
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.889999999999873,100,-0.09270053368114996,-0.09464717025811034,-0.09874572405929305,-0.06666666666666667,0.0059459954324944395
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",10.940000000000055,100,-0.08815926493977953,-0.08971872816212438,-0.12250000000000001,-0.06333333333333337,0.008867408209419224
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.329999999999927,100,-0.09890608705248835,-0.09047458389563653,-0.16923076923076924,-0.06764705882352942,0.01966395175073323
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",32.76999999999998,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",34.840000000000146,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",31.079999999999927,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",23.289999999999964,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",12.690000000000055,100,-0.0880825964210288,-0.09022048364153626,-0.0985897435897436,-0.054166666666666675,0.007998773307191856
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",14.210000000000036,100,-0.09185771316197464,-0.09303797468354429,-0.09835575485799698,-0.0725,0.004863328063023197
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",12.629999999999882,100,-0.0886841707328359,-0.09126984126984126,-0.09751693002257338,-0.05769230769230771,0.008041861078242176
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.5,100,-0.08950709464954114,-0.09086995453919272,-0.09844851904090265,-0.03529411764705883,0.00803012285008491
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",10.830000000000155,100,-0.09568641618653974,-0.0967156862745098,-0.10633802816901407,-0.0738095238095238,0.0053254672829219935
