steps,time,reward,delta,converged
1,0.010000000000218279,0.14772727272727273,100.0,False
2,0.039999999999054126,-5.347305389221557,101.29052097283554,False
3,0.020000000000436557,-3.176470588235294,101.3860721597252,False
4,0.0,2.15625,101.3860721597252,False
5,0.010000000000218279,-0.9701492537313433,101.3860721597252,False
6,0.010000000000218279,-3.5921052631578947,101.3860721597252,False
7,0.0,-2.7636363636363637,101.3860721597252,False
8,0.010000000000218279,-0.9166666666666666,101.3860721597252,False
9,0.0,-2.6724137931034484,101.3860721597252,False
10,0.0,-0.9047619047619048,101.3860721597252,False
11,0.00999999999839929,1.1956521739130435,101.3860721597252,False
12,0.0,-2.276315789473684,101.3860721597252,False
13,0.010000000000218279,0.463768115942029,101.3860721597252,False
14,0.0,3.04,101.3860721597252,False
15,0.0,2.15625,101.3860721597252,False
16,0.010000000000218279,3.2083333333333335,101.3860721597252,False
17,0.0,-3.481012658227848,101.3860721597252,False
18,0.0,-7.125,101.3860721597252,False
19,0.010000000000218279,-0.9333333333333333,101.3860721597252,False
20,0.0,3.2083333333333335,101.3860721597252,False
21,0.0,6.769230769230769,101.3860721597252,False
22,0.0,5.3125,101.3860721597252,False
23,0.0,4.315789473684211,101.3860721597252,False
24,0.010000000000218279,-4.88,101.3860721597252,False
25,0.0,4.9411764705882355,101.3860721597252,False
26,0.0,-6.566037735849057,101.3860721597252,False
27,0.0,6.769230769230769,101.3860721597252,False
28,0.010000000000218279,-0.9583333333333334,101.3860721597252,False
29,0.0,2.0606060606060606,101.3860721597252,False
30,0.0,4.315789473684211,101.3860721597252,False
31,0.0,-0.9,101.3860721597252,False
32,0.0,3.391304347826087,101.3860721597252,False
33,0.010000000000218279,4.9411764705882355,101.3860721597252,False
34,0.0,-0.9130434782608695,101.3860721597252,False
35,0.0,-0.875,101.3860721597252,False
36,0.0,-0.9166666666666666,101.3860721597252,False
37,0.0,5.3125,101.3860721597252,False
38,0.010000000000218279,-0.9444444444444444,101.3860721597252,False
39,0.0,5.733333333333333,101.3860721597252,False
40,0.0,-0.9230769230769231,101.3860721597252,False
41,0.0,-0.9,101.3860721597252,False
42,0.0,5.733333333333333,101.3860721597252,False
43,0.0,-0.9285714285714286,101.3860721597252,False
44,0.0,-5.619047619047619,101.3860721597252,False
45,0.010000000000218279,-3.4871794871794872,101.3860721597252,False
46,0.0,-0.9230769230769231,101.3860721597252,False
47,0.0,-0.8571428571428571,101.3860721597252,False
