episode,length,time,reward,delta
0,500.0,0.029999999998835847,-2283.0,-0.7051652419679999
1,500.0,0.040000000000873115,-1590.0,-0.6005321764530316
2,115.0,0.010000000000218279,-15.0,100.0
3,227.0,0.020000000000436557,-424.0,90.0
4,223.0,0.00999999999839929,-420.0,81.0
5,138.0,0.010000000000218279,-38.0,72.9
6,85.0,0.010000000000218279,-84.0,65.61
7,57.0,0.010000000000218279,43.0,59.049
8,126.0,0.0,-125.0,53.1441
9,35.0,0.0,65.0,47.82969
10,223.0,0.010000000000218279,-222.0,43.046721
11,61.0,0.010000000000218279,39.0,38.7420489
12,134.0,0.010000000000218279,-331.0,34.86784401
13,85.0,0.00999999999839929,-84.0,31.381059609000005
14,193.0,0.010000000000218279,-291.0,28.2429536481
15,105.0,0.010000000000218279,-5.0,25.41865828329
16,103.0,0.010000000000218279,-498.0,22.876792454961006
17,33.0,0.0,67.0,20.589113209464898
18,81.0,0.010000000000218279,19.0,18.530201888518405
19,81.0,0.0,-179.0,16.677181699666562
20,66.0,0.010000000000218279,34.0,15.0094635296999
21,36.0,0.0,64.0,13.50851717672991
22,90.0,0.010000000000218279,-287.0,12.157665459056915
23,64.0,0.0,36.0,10.94189891315122
24,32.0,0.0,68.0,9.847709021836096
25,40.0,0.010000000000218279,-138.0,8.862938119652483
26,58.0,0.0,42.0,7.976644307687238
27,62.0,0.00999999999839929,38.0,7.178979876918518
28,70.0,0.0,30.0,6.461081889226662
29,87.0,0.010000000000218279,-86.0,5.8149737003039945
30,27.0,0.0,73.0,5.233476330273589
31,26.0,0.0,-25.0,4.710128697246233
32,115.0,0.010000000000218279,-114.0,4.239115827521616
33,36.0,0.0,64.0,3.815204244769461
34,47.0,0.010000000000218279,53.0,3.433683820292515
35,137.0,0.010000000000218279,-433.0,3.0903154382632607
36,91.0,0.010000000000218279,9.0,2.781283894436939
37,43.0,0.0,57.0,2.503155504993245
38,136.0,0.010000000000218279,-432.0,2.252839954493922
39,26.0,0.0,74.0,2.027555959044534
40,41.0,0.010000000000218279,-40.0,1.8248003631400849
41,42.0,0.0,58.0,1.6423203268260806
42,41.0,0.0,59.0,1.4780882941434754
43,43.0,0.010000000000218279,-141.0,1.3302794647291307
44,40.0,0.0,60.0,1.1972515182562233
45,75.0,0.00999999999839929,-173.0,1.0775263664306038
46,48.0,0.0,-47.0,0.9697737297875477
47,22.0,0.0,78.0,0.8727963568087915
48,98.0,0.010000000000218279,-394.0,0.7855167211279195
49,16.0,0.0,84.0,0.7069650490151247
50,41.0,0.0,-139.0,0.6362685441136193
51,31.0,0.0,69.0,0.5726416897022517
52,32.0,0.010000000000218279,68.0,0.5153775207320308
53,25.0,0.0,75.0,0.46383976865882914
54,28.0,0.0,-27.0,0.41745579179294623
55,53.0,0.0,-52.0,0.37571021261365445
56,14.0,0.010000000000218279,86.0,0.3381391913522833
57,36.0,0.0,64.0,0.3043252722170564
58,33.0,0.0,-32.0,0.27389274499535077
59,18.0,0.0,-17.0,0.24650347049581
60,52.0,0.010000000000218279,-51.0,0.22185312344622332
61,45.0,0.0,-44.0,0.19966781110160525
62,20.0,0.0,80.0,0.179701029991449
63,25.0,0.010000000000218279,75.0,0.1617309269923055
64,23.0,0.0,77.0,0.14555783429307212
65,55.0,0.0,-153.0,0.1310020508637706
66,34.0,0.0,66.0,0.11790184577739637
67,34.0,0.010000000000218279,-33.0,0.10611166119966242
68,15.0,0.0,85.0,0.0955004950796905
69,21.0,0.0,79.0,0.08595044557172571
70,48.0,0.00999999999839929,-146.0,0.0773554010145574
71,18.0,0.0,-17.0,0.06961986091310735
72,12.0,0.0,88.0,0.06265787482179519
73,17.0,0.0,83.0,0.05639208733961709
74,71.0,0.010000000000218279,-268.0,0.0507528786056497
75,21.0,0.0,-20.0,0.04567759074508615
76,16.0,0.0,84.0,0.0411098316705818
77,17.0,0.0,-16.0,0.0369988485035293
78,14.0,0.0,86.0,0.033298963653180635
79,14.0,0.010000000000218279,86.0,0.029969067287865414
80,13.0,0.0,87.0,0.026972160559083136
