episode,length,time,reward,delta
0,12.0,0.0,-2.2,-1.0006354762213217
1,23.0,0.0,-3.3000000000000007,-1.0000187070600026
2,16.0,0.009999999999763531,-2.6000000000000005,-1.0000675964773793
3,6.0,0.0,-1.6,-1.0003234383818402
4,37.0,0.0,-4.700000000000002,-1.0000359775391592
5,28.0,0.0,-3.800000000000001,-0.10000675964773775
6,13.0,0.0,-2.3,-1.000476614077782
7,34.0,0.010000000000218279,-4.400000000000002,-0.9999562347573197
8,69.0,0.0,-7.8999999999999915,-0.9999549741801135
9,27.0,0.0,-3.700000000000001,-1.0008175404936817
10,67.0,0.0,-7.699999999999992,-1.000868417775071
11,57.0,0.0,-6.699999999999996,-0.8824737660624471
12,10.0,0.0,-2.0,-0.9101164955091573
13,64.0,0.0,-7.399999999999993,-0.1000018707060002
14,56.0,0.009999999999763531,-6.599999999999996,-1.0007397035502417
15,26.0,0.0,-3.600000000000001,-0.8674677007065743
16,19.0,0.0,-2.9000000000000004,-0.10000359775391598
17,20.0,0.0,-3.0000000000000004,-1.0003916414843532
18,97.0,0.010000000000218279,-10.699999999999982,-0.9998021428694241
19,5.0,0.0,-1.5,-0.8659562706845236
20,79.0,0.009999999999763531,-8.899999999999988,-1.0003030205152172
21,15.0,0.0,-2.5,-0.9098887889492071
22,26.0,0.0,-3.600000000000001,-0.7812267821067505
23,62.0,0.0,-7.199999999999994,-0.7792446603405823
24,7.0,0.0,-1.7,-0.08824737660624471
25,14.0,0.0,-2.4000000000000004,-0.07792446603405823
26,29.0,0.0,-3.9000000000000012,-0.8624833920935031
27,30.0,0.0,-4.000000000000002,-0.8601877438849522
28,31.0,0.009999999999763531,-4.100000000000001,-0.08627608534715236
29,20.0,0.0,-3.0000000000000004,-1.000447611303784
30,49.0,0.0,-5.899999999999999,-0.9999067979206245
31,105.0,0.010000000000218279,-11.499999999999979,-0.8662092726294692
32,11.0,0.0,-2.0999999999999996,-0.9999378467502402
33,63.0,0.009999999999763531,-7.299999999999994,-0.7837719364409761
34,46.0,0.0,-5.6,-1.0001275156147553
35,8.0,0.0,-1.7999999999999998,-0.09999562347573199
36,87.0,0.010000000000218279,-9.699999999999985,-0.8740783533834168
37,22.0,0.0,-3.2000000000000006,-0.8819896119795007
38,31.0,0.0,-4.100000000000001,-0.09999549741801128
39,11.0,0.0,-2.0999999999999996,-1.0004599550158737
40,50.0,0.009999999999763531,-5.999999999999998,-0.0866209272629469
41,22.0,0.0,-3.2000000000000006,-0.08674677007065756
42,31.0,0.0,-4.100000000000001,-0.10001275156147549
43,12.0,0.0,-2.2,-1.0000388649502472
44,44.0,0.010000000000218279,-5.4,-0.868600229996559
45,12.0,0.0,-2.2,-0.8560824149177774
46,110.0,0.009999999999763531,-11.999999999999977,-0.8643774216205444
47,38.0,0.0,-4.8000000000000025,-0.10008684177750704
48,14.0,0.0,-2.4000000000000004,-0.9998693098526538
49,70.0,0.010000000000218279,-7.999999999999991,-1.0003880409173296
50,54.0,0.0,-4.399999999999997,0.9995242941042501
51,16.0,0.0,-2.6000000000000005,-0.8658230393961645
52,27.0,0.009999999999763531,-3.700000000000001,-0.8561698570359789
53,27.0,0.0,-3.700000000000001,-0.8660597134830492
54,19.0,0.0,-2.9000000000000004,-0.08601877438849526
55,16.0,0.0,-2.6000000000000005,-0.8607882643453184
56,14.0,0.0,-2.4000000000000004,-0.8698935237774914
57,8.0,0.0,-1.7999999999999998,-0.8628015933974365
58,7.0,0.0,-1.7,-0.8570602060412232
59,40.0,0.0,-5.000000000000002,-0.8980171269428997
60,115.0,0.009999999999763531,-12.499999999999975,-0.8585242268040874
61,20.0,0.0,-3.0000000000000004,-0.7700370323138431
62,59.0,0.0,-6.899999999999995,-0.856794683554125
63,14.0,0.0,-2.4000000000000004,-0.08819896119795001
64,65.0,0.0,-7.499999999999993,-0.7722708077206704
65,72.0,0.010000000000218279,-8.19999999999999,-0.08585242268040871
66,49.0,0.0,-5.899999999999999,-0.8570242764609756
67,129.0,0.009999999999763531,-13.89999999999997,-0.8494717924993573
68,38.0,0.0,-4.8000000000000025,-0.856915823479134
69,33.0,0.010000000000218279,-4.300000000000002,-0.8827934765419864
70,71.0,0.0,-8.09999999999999,-1.0003977036425198
71,36.0,0.009999999999763531,-4.600000000000001,-1.0001507903948508
72,22.0,0.0,-3.2000000000000006,-0.8485586394395306
73,91.0,0.0,-10.099999999999984,-0.6487801036659615
74,32.0,0.0,-4.200000000000001,-0.07837719364409756
75,58.0,0.0,-6.799999999999995,-0.10005862321783987
76,24.0,0.0,-3.400000000000001,-0.01000586232178402
77,120.0,0.009999999999763531,-12.999999999999973,-1.000302051914864
78,29.0,0.010000000000218279,-3.9000000000000012,-0.8568510848665388
79,55.0,0.0,-6.4999999999999964,-0.07722708077206697
80,33.0,0.0,-4.300000000000002,-1.0002476565248661
81,65.0,0.009999999999763531,-7.499999999999993,-0.857239623006431
82,42.0,0.0,-5.200000000000001,-0.9009540492229343
83,25.0,0.0,-3.500000000000001,-0.09998693098526534
84,11.0,0.010000000000218279,-2.0999999999999996,-0.7797412779479632
85,37.0,0.0,-4.700000000000002,-1.00011553648425
86,30.0,0.0,-4.000000000000002,-0.007837719364409801
87,8.0,0.0,-1.7999999999999998,-0.06487801036659613
88,92.0,0.009999999999763531,-10.199999999999983,-0.7617512369571617
89,130.0,0.010000000000218279,-13.99999999999997,-0.8663521066424023
90,82.0,0.009999999999763531,-9.199999999999987,-0.8675326567341392
91,21.0,0.0,-3.1000000000000005,-0.08572396230064305
92,131.0,0.010000000000218279,-14.09999999999997,-0.7755019945982334
93,4.0,0.0,-1.4,-0.000783771936440969
94,18.0,0.0,-2.8000000000000007,-0.08561698570359788
95,68.0,0.009999999999763531,-7.799999999999992,-0.849279027768644
96,13.0,0.0,-2.3,-0.7766304999257182
97,73.0,0.0,-8.29999999999999,-0.08660597134830494
98,44.0,0.010000000000218279,-5.4,-0.09999378467502396
99,213.0,0.009999999999763531,-22.300000000000033,-0.008819896119795056
100,38.0,0.010000000000218279,-4.8000000000000025,-0.8613291227035643
101,45.0,0.0,-5.5,-0.0064878010366595795
102,60.0,0.0,-6.999999999999995,-1.0006153389423782
103,38.0,0.009999999999763531,-4.8000000000000025,-0.10001507903948503
104,17.0,0.0,-2.7,-0.008674677007065701
105,74.0,0.010000000000218279,-8.39999999999999,-0.08485586394395306
106,146.0,0.009999999999763531,-15.599999999999964,-0.08658230393961641
107,40.0,0.0,-5.000000000000002,-0.07797412779479629
108,35.0,0.0,-4.500000000000002,-0.8568579768709255
109,6.0,0.0,-1.6,-0.008627608534715225
110,32.0,0.010000000000218279,-4.200000000000001,-0.9998746430859963
111,31.0,0.0,-4.100000000000001,-0.8568430566863173
112,94.0,0.009999999999763531,-10.399999999999983,-1.2428595071788808
113,136.0,0.010000000000218279,-14.599999999999968,-1.000314789217426
114,92.0,0.0,-10.199999999999983,-0.07755019945982333
115,22.0,0.009999999999763531,-3.2000000000000006,-0.9239804556447391
116,40.0,0.0,-5.000000000000002,-0.9101267933143479
117,125.0,0.010000000000218279,-13.499999999999972,-1.0000970613486246
118,208.0,0.010000000000218279,-21.800000000000026,-0.8335177597491237
119,62.0,0.0,-7.199999999999994,-0.7797517107789947
120,47.0,0.010000000000218279,-5.699999999999999,-0.8529555393630613
121,81.0,0.009999999999763531,-9.099999999999987,-0.8817507574060237
122,42.0,0.0,-5.200000000000001,-0.8569166790882218
123,10.0,0.0,-2.0,-0.08569166790882221
124,35.0,0.0,-4.500000000000002,-0.8553928905193103
125,167.0,0.03000000000020009,-17.699999999999967,-0.7871316294786076
126,62.0,0.009999999999763531,-7.199999999999994,-0.7728467782738243
127,78.0,0.010000000000218279,-6.799999999999988,1.1426639245148695
128,65.0,0.009999999999763531,-7.499999999999993,-1.0002548230573765
129,52.0,0.010000000000218279,-6.1999999999999975,-0.8612460397892014
130,115.0,0.01999999999998181,-12.499999999999975,-0.8561534628256714
131,160.0,0.01999999999998181,-16.999999999999957,-0.8584524860561042
132,50.0,0.009999999999763531,-5.999999999999998,-0.8499911888388989
133,21.0,0.010000000000218279,-1.1000000000000005,0.762450298402955
134,99.0,0.009999999999763531,-10.89999999999998,-0.10001155364842484
135,68.0,0.01999999999998181,-5.799999999999992,0.07624502984029546
136,53.0,0.010000000000218279,-6.299999999999997,-0.00865823039396163
137,96.0,0.01999999999998181,-8.599999999999982,0.007624502984029502
138,54.0,0.0,-6.399999999999997,-0.0856857976870925
139,91.0,0.009999999999763531,-10.099999999999984,-0.008568579768709284
140,74.0,0.0,-6.39999999999999,0.0007624502984029391
141,132.0,0.010000000000218279,-12.199999999999969,7.624502984038273e-05
142,166.0,0.01999999999998181,-17.599999999999966,-0.8568508838322997
143,109.0,0.009999999999763531,-11.899999999999977,-0.8572817807161882
144,445.0,0.03000000000020009,-45.50000000000036,-0.7720217567560168
145,12.0,0.0,-2.2,-0.8560095343767534
146,200.0,0.01999999999998181,-21.000000000000014,-0.9100615471741609
147,43.0,0.0,-5.300000000000001,-0.08561534628256717
148,32.0,0.0,-4.200000000000001,-0.8560853516707787
149,34.0,0.009999999999763531,-4.400000000000002,-1.0006548635226964
150,34.0,0.0,-4.400000000000002,-0.7797328313219172
151,33.0,0.0,-4.300000000000002,-0.8568604072114833
152,68.0,0.010000000000218279,-7.799999999999992,-0.8682322651945302
153,169.0,0.009999999999763531,-15.89999999999997,0.9998998523699765
154,126.0,0.010000000000218279,-13.599999999999971,-0.7789700644797268
155,88.0,0.009999999999763531,-9.799999999999985,-0.857853179259915
156,121.0,0.010000000000218279,-13.099999999999973,-0.09999991182573542
157,41.0,0.0,-5.100000000000001,-0.8560705603629126
158,90.0,0.009999999999763531,-9.999999999999984,-0.8569519084675931
159,150.0,0.010000000000218279,-15.999999999999963,-1.000373041686016
160,67.0,0.0,-7.699999999999992,-0.08335177597491228
161,156.0,0.009999999999763531,-16.59999999999996,-0.7789624366228088
162,18.0,0.010000000000218279,-2.8000000000000007,-0.8484720240881632
163,26.0,0.0,-3.600000000000001,-0.8567814781813393
164,190.0,0.009999999999763531,-20.0,-0.8661420417606849
165,94.0,0.010000000000218279,-10.399999999999983,-1.0004657840506834
166,26.0,0.0,-3.600000000000001,-0.08560705603629126
167,46.0,0.009999999999763531,-5.6,-0.9998102726785273
168,14.0,0.0,-2.4000000000000004,-0.008560705603629093
169,27.0,0.0,-3.700000000000001,-0.08484720240881627
170,93.0,0.010000000000218279,-10.299999999999983,-0.86704524178556
171,158.0,0.010000000000218279,-16.79999999999996,-0.8560697042107878
172,179.0,0.009999999999763531,-18.899999999999984,-0.7789901682586619
173,69.0,0.010000000000218279,-5.8999999999999915,1.1415806471113419
174,96.0,0.009999999999763531,-10.599999999999982,-0.0867532656734139
175,91.0,0.0,-10.099999999999984,-0.8614690856639748
176,43.0,0.010000000000218279,-5.300000000000001,-0.7663835171552695
177,167.0,0.009999999999763531,-17.699999999999967,-0.8616195159497162
178,30.0,0.0,-4.000000000000002,-0.7712584218071123
179,17.0,0.0,-2.7,-0.8560908584231199
180,48.0,0.010000000000218279,-5.799999999999999,-0.8561135417820862
181,101.0,0.0,-9.09999999999998,0.11415806471113432
182,95.0,0.009999999999763531,-10.499999999999982,-0.8569956747793561
183,62.0,0.010000000000218279,-7.199999999999994,-1.0001360550061864
184,51.0,0.0,-6.099999999999998,-0.7815745887052703
185,239.0,0.01999999999998181,-24.90000000000007,-0.8574849934261686
186,142.0,0.009999999999763531,-15.199999999999966,-0.07665781078493161
187,93.0,0.0,-10.299999999999983,-0.10010080558182455
188,216.0,0.01999999999998181,-22.600000000000037,-0.8299719168759506
189,22.0,0.0,-3.2000000000000006,-0.8492349013216084
190,104.0,0.010000000000218279,-11.399999999999979,-0.8568378735699131
191,132.0,0.009999999999763531,-14.199999999999969,-0.8561700761210345
192,368.0,0.03000000000020009,-37.80000000000025,-0.010001507903948492
193,224.0,0.009999999999763531,-23.40000000000005,-0.08569519084675925
194,147.0,0.010000000000218279,-15.699999999999964,-0.8560705434133683
195,57.0,0.009999999999763531,-6.699999999999996,-0.08670452417855601
196,88.0,0.010000000000218279,-9.799999999999985,-0.08561700761210345
197,456.0,0.07000000000016371,-46.60000000000038,-0.8568635158197331
198,60.0,0.009999999999763531,-6.999999999999995,-0.08568635158197324
199,81.0,0.010000000000218279,-9.099999999999987,-0.8483878390766781
200,23.0,0.0,-3.3000000000000007,-0.7797877155790406
201,20.0,0.009999999999763531,-3.0000000000000004,-0.856799193335991
202,116.0,0.0,-12.599999999999975,-1.0000805640916843
203,33.0,0.010000000000218279,-4.300000000000002,-0.08623800801335957
204,343.0,0.03999999999996362,-35.30000000000022,-0.8419492327704448
205,184.0,0.01999999999998181,-19.39999999999999,-0.8484568698173884
206,292.0,0.03999999999996362,-30.200000000000145,-0.9998939215150845
207,98.0,0.009999999999763531,-10.799999999999981,-0.8569180521198588
208,304.0,0.03999999999996362,-31.400000000000162,-0.08569180521198583
209,353.0,0.04000000000041837,-36.30000000000023,-0.8389809594590456
210,128.0,0.009999999999763531,-13.79999999999997,-0.10003580254697053
211,9.0,0.0,-1.9,-0.8569188916003794
212,339.0,0.0500000000001819,-34.90000000000021,-0.8569111107597216
213,82.0,0.009999999999763531,-9.199999999999987,-0.7797961990609107
214,408.0,0.05999999999994543,-41.80000000000031,-0.07797961990609104
215,59.0,0.010000000000218279,-6.899999999999995,-0.8715838798208607
216,104.0,0.01999999999998181,-11.399999999999979,-0.7797961212525041
217,500.0,0.05999999999994543,-50.10000000000044,0.0
218,113.0,0.01999999999998181,-12.299999999999976,-0.8484354029646095
219,343.0,0.0500000000001819,-35.30000000000022,-0.779024971357432
220,200.0,0.01999999999998181,-21.000000000000014,-0.07790249713574315
221,134.0,0.01999999999998181,-14.399999999999968,-0.8568470487044048
222,423.0,0.04999999999972715,-43.30000000000033,-0.8461725103483067
223,105.0,0.010000000000218279,-11.499999999999979,-0.7797337104983447
224,251.0,0.01999999999998181,-26.100000000000087,-0.7741222766013991
225,374.0,0.02999999999974534,-38.40000000000026,-0.7234151182689365
226,212.0,0.010000000000218279,-22.20000000000003,-0.7720068063439679
227,480.0,0.03999999999996362,-49.00000000000041,-0.8569329241819303
228,191.0,0.01999999999998181,-20.1,-0.8569329241125864
229,259.0,0.01999999999998181,-26.900000000000098,-0.779711364174553
230,313.0,0.03999999999996362,-32.300000000000175,-0.007790249713574338
231,90.0,0.010000000000218279,-9.999999999999984,-0.8569414001887006
232,50.0,0.009999999999763531,-5.999999999999998,-0.0856941400188701
233,462.0,0.0500000000001819,-47.20000000000039,-0.7233126163378136
234,75.0,0.01999999999998181,-8.49999999999999,-0.07797113641745523
235,341.0,0.03999999999996362,-35.100000000000215,-0.08715838798208608
236,500.0,0.07000000000016371,-50.10000000000044,0.0
237,124.0,0.009999999999763531,-13.399999999999972,-0.07234151182689363
238,370.0,0.01999999999998181,-38.000000000000256,-0.8484576879705801
239,73.0,0.009999999999763531,-8.29999999999999,-0.8568333929395577
240,325.0,0.01999999999998181,-33.50000000000019,-0.856062760285818
241,500.0,0.03999999999996362,-50.10000000000044,0.0
242,400.0,0.03000000000020009,-41.0000000000003,-0.7789470782083465
243,375.0,0.02999999999974534,-38.50000000000026,-0.7790164809269904
244,500.0,0.04000000000041837,-50.10000000000044,0.0
245,36.0,0.0,-4.600000000000001,-0.8568642830981087
246,500.0,0.03999999999996362,-50.10000000000044,0.0
247,500.0,0.03999999999996362,-50.10000000000044,0.0
248,341.0,0.01999999999998181,-35.100000000000215,-0.8568339879823557
249,232.0,0.010000000000218279,-24.20000000000006,-0.8492065451473799
250,342.0,0.02999999999974534,-35.200000000000216,-0.00833517759749125
251,109.0,0.010000000000218279,-11.899999999999977,-0.779816596359818
252,500.0,0.03999999999996362,-50.10000000000044,0.0
253,500.0,0.02999999999974534,-50.10000000000044,0.0
254,500.0,0.04000000000041837,-50.10000000000044,0.0
255,206.0,0.01999999999998181,-21.600000000000023,-0.7790454330822904
256,319.0,0.01999999999998181,-32.90000000000018,-0.8552473505236831
257,259.0,0.02999999999974534,-26.900000000000098,-0.7504701441053638
258,500.0,0.03999999999996362,-50.10000000000044,0.0
259,160.0,0.010000000000218279,-16.999999999999957,-0.7090969098639125
260,83.0,0.009999999999763531,-9.299999999999986,-0.7790377214495149
261,422.0,0.03000000000020009,-43.20000000000033,-0.07790377214495148
