step,reward,mean,median,std,max,min
0,-0.09580152671755726,-0.09580152671755726,-0.09580152671755726,0.0,-0.09580152671755726,-0.09580152671755726
1,-0.09673590504451036,-0.0962687158810338,-0.0962687158810338,0.00046718916347655154,-0.09580152671755726,-0.09673590504451036
2,-0.09502262443438914,-0.09585335206548558,-0.09580152671755726,0.0007004032230414428,-0.09502262443438914,-0.09673590504451036
3,-0.09762419006479482,-0.0962960615653129,-0.0962687158810338,0.0009777006749753054,-0.09502262443438914,-0.09762419006479482
4,-0.09378531073446326,-0.09579391139914298,-0.09580152671755726,0.0013316673929385193,-0.09378531073446326,-0.09762419006479482
5,-0.07924528301886789,-0.09303580666909712,-0.0954120755759732,0.006285975677173704,-0.07924528301886789,-0.09762419006479482
6,-0.09285714285714285,-0.09301028326738937,-0.09502262443438914,0.005820018433127109,-0.07924528301886789,-0.09762419006479482
7,-0.07441860465116278,-0.09068632344036104,-0.09440396758442621,0.008212433420441687,-0.07441860465116278,-0.09762419006479482
8,-0.09618055555555555,-0.09129679367538264,-0.09502262443438914,0.00793294832991919,-0.07441860465116278,-0.09762419006479482
9,-0.09774590163934427,-0.09194170447177881,-0.0954120755759732,0.007770565726021875,-0.07441860465116278,-0.09774590163934427
10,-0.09533898305084745,-0.09225054797896687,-0.09533898305084745,0.007473037543163258,-0.07441860465116278,-0.09774590163934427
11,-0.09619377162629757,-0.09257914994957776,-0.09557025488420236,0.0072374169713636935,-0.07441860465116278,-0.09774590163934427
12,-0.09620689655172414,-0.0928582073805121,-0.09580152671755726,0.007020358574948605,-0.07441860465116278,-0.09774590163934427
13,-0.09414893617021275,-0.09295040229406215,-0.09557025488420236,0.006773148829598526,-0.07441860465116278,-0.09774590163934427
14,-0.08877551020408163,-0.09267207615473012,-0.09533898305084745,0.00662583515901171,-0.07441860465116278,-0.09774590163934427
15,-0.08854166666666667,-0.09241392556172615,-0.0951808037426183,0.00649287777201069,-0.07441860465116278,-0.09774590163934427
16,-0.08990825688073394,-0.09226653328637366,-0.09502262443438914,0.006326547462535118,-0.07441860465116278,-0.09774590163934427
17,-0.08166666666666664,-0.09167765180750104,-0.09458578030230094,0.006610360364827052,-0.07441860465116278,-0.09774590163934427
18,-0.09308176100628929,-0.09175155229164779,-0.09414893617021275,0.0064416870667155296,-0.07441860465116278,-0.09774590163934427
19,-0.08735632183908043,-0.09153179076901943,-0.09396712345233801,0.006351233979467806,-0.07441860465116278,-0.09774590163934427
20,-0.09140625000000002,-0.09152581263716135,-0.09378531073446326,0.006198227362662208,-0.07441860465116278,-0.09774590163934427
21,-0.09185185185185182,-0.09154063260146547,-0.09343353587037628,0.0060561011344095915,-0.07441860465116278,-0.09774590163934427
22,-0.0933734939759036,-0.09162032222644104,-0.0933734939759036,0.005934765889257181,-0.07441860465116278,-0.09774590163934427
