episode,length,time,reward,delta
0,500.0,0.029999999998835847,-2976.0,-0.1676119472461779
1,311.0,0.030000000000654836,-1498.0,100.00036263596354
2,314.0,0.020000000000436557,-1699.0,50.00018131798177
3,173.0,0.00999999999839929,-865.0,25.000090658990885
4,66.0,0.010000000000218279,-263.0,12.500045329495435
5,121.0,0.010000000000218279,-219.0,6.250022664747718
6,43.0,0.0,-141.0,3.125011332373859
7,136.0,0.010000000000218279,-828.0,1.5625056661869223
8,92.0,0.010000000000218279,-190.0,0.7812528330934612
9,53.0,0.0,-52.0,0.3906264165467235
10,49.0,0.0,-48.0,0.19531320827336174
11,163.0,0.010000000000218279,-954.0,0.09765660413668797
12,28.0,0.0,-27.0,0.04882830206834399
13,32.0,0.010000000000218279,-31.0,0.024414151034164888
14,27.0,0.0,73.0,0.012207075517082444
15,53.0,0.0,-151.0,0.0061035377585483275
16,39.0,0.010000000000218279,-38.0,0.0030517688792741637
17,31.0,0.0,-129.0,0.0015258844396441873
18,36.0,0.0,64.0,0.0007629422198220936
19,27.0,0.00999999999839929,-26.0,0.0003814711099039414
20,27.0,0.0,-26.0,0.0001907355549519707
21,39.0,0.0,-38.0,9.536777747598535e-05
22,19.0,0.0,81.0,4.7683888737992675e-05
23,37.0,0.010000000000218279,-135.0,2.3841944368996337e-05
24,19.0,0.0,81.0,1.1920972184498169e-05
25,32.0,0.0,-31.0,5.960486092249084e-06
26,19.0,0.0,81.0,2.980243039019115e-06
27,16.0,0.0,84.0,1.4901215195095574e-06
28,37.0,0.010000000000218279,63.0,7.450607597547787e-07
29,29.0,0.0,-226.0,3.7253037987738935e-07
30,79.0,0.0,-375.0,1.8626519704412203e-07
31,42.0,0.0,-41.0,9.313259852206102e-08
32,20.0,0.0,80.0,4.656629926103051e-08
33,36.0,0.0,-35.0,2.3283149630515254e-08
34,32.0,0.0,68.0,1.1641574815257627e-08
35,20.0,0.0,80.0,5.820794513056171e-09
36,21.0,0.010000000000218279,79.0,2.9103972565280856e-09
37,85.0,0.0,-381.0,1.4551915228366852e-09
38,29.0,0.010000000000218279,71.0,7.275957614183426e-10
39,18.0,0.0,82.0,3.637978807091713e-10
40,15.0,0.0,85.0,1.8189894035458565e-10
41,22.0,0.0,78.0,9.094947017729282e-11
42,44.0,0.0,56.0,4.547473508864641e-11
43,19.0,0.010000000000218279,81.0,2.2737367544323206e-11
44,35.0,0.0,-232.0,1.1368683772161603e-11
45,19.0,0.0,81.0,5.6843418860808015e-12
46,29.0,0.0,71.0,2.8421709430404007e-12
47,42.0,0.010000000000218279,-239.0,1.4210854715202004e-12
48,25.0,0.0,75.0,7.105427357601002e-13
49,18.0,0.0,82.0,3.552713678800501e-13
50,32.0,0.0,68.0,1.7053025658242404e-13
51,33.0,0.00999999999839929,-230.0,8.526512829121202e-14
52,26.0,0.0,74.0,4.263256414560601e-14
53,24.0,0.0,-419.0,2.842170943040401e-14
54,17.0,0.0,83.0,1.4210854715202004e-14
55,35.0,0.010000000000218279,-34.0,0.0
56,58.0,0.0,-453.0,0.0
57,23.0,0.0,77.0,0.0
58,22.0,0.0,78.0,0.0
59,28.0,0.010000000000218279,-126.0,0.0
60,29.0,0.0,-28.0,0.0
61,42.0,0.0,58.0,0.0
62,35.0,0.010000000000218279,-34.0,0.0
63,31.0,0.0,-129.0,0.0
64,19.0,0.0,81.0,0.0
