step,reward,mean,median,std,max,min
0,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
1,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
2,6.769230769230769,-6.66025641025641,-13.375,9.496081452473186,6.769230769230769,-13.375
3,6.769230769230769,-3.302884615384615,-3.3028846153846154,10.072115384615385,6.769230769230769,-13.375
4,-13.375,-5.317307692307692,-13.375,9.868617329097612,6.769230769230769,-13.375
5,-13.375,-6.66025641025641,-13.375,9.496081452473186,6.769230769230769,-13.375
6,-13.375,-7.6195054945054945,-13.375,9.100235848973565,6.769230769230769,-13.375
7,-13.375,-8.338942307692308,-13.375,8.722707792924995,6.769230769230769,-13.375
8,-13.375,-8.898504273504274,-13.375,8.374756650952358,6.769230769230769,-13.375
9,6.769230769230769,-7.331730769230769,-13.375,9.231246231665851,6.769230769230769,-13.375
10,-13.375,-7.881118881118881,-13.375,8.971470299179646,6.769230769230769,-13.375
11,-13.375,-8.338942307692308,-13.375,8.722707792924995,6.769230769230769,-13.375
12,-13.375,-8.726331360946746,-13.375,8.487268919921028,6.769230769230769,-13.375
13,-13.375,-9.05837912087912,-13.375,8.26569968715465,6.769230769230769,-13.375
14,-13.375,-9.346153846153845,-13.375,8.057692307692307,6.769230769230769,-13.375
15,-13.375,-9.59795673076923,-13.375,7.8625425520700984,6.769230769230769,-13.375
16,-13.375,-9.820135746606335,-13.375,7.679384481427865,6.769230769230769,-13.375
17,-13.375,-10.017628205128204,-13.375,7.5073115590738135,6.769230769230769,-13.375
18,-13.375,-10.194331983805668,-13.375,7.345438141410522,6.769230769230769,-13.375
19,6.769230769230769,-9.346153846153845,-13.375,8.057692307692307,6.769230769230769,-13.375
20,-13.375,-9.538003663003662,-13.375,7.910170591271977,6.769230769230769,-13.375
21,-13.375,-9.712412587412587,-13.375,7.769521188387152,6.769230769230769,-13.375
22,-13.375,-9.871655518394649,-13.375,7.635362279864307,6.769230769230769,-13.375
23,6.769230769230769,-9.178285256410255,-13.375,8.180903105919384,6.769230769230769,-13.375
24,6.769230769230769,-8.540384615384614,-13.375,8.603261130002153,6.769230769230769,-13.375
25,-13.375,-8.726331360946745,-13.375,8.487268919921028,6.769230769230769,-13.375
26,-13.375,-8.898504273504273,-13.375,8.37475665095236,6.769230769230769,-13.375
27,-13.375,-9.05837912087912,-13.375,8.265699687154651,6.769230769230769,-13.375
