episode,length,time,reward,delta
0,38.0,0.0,-4.8000000000000025,-1.0007019391710466
1,22.0,0.009999999999990905,-3.2000000000000006,-1.0005963248619965
2,37.0,0.0,-4.700000000000002,-1.0008337510121834
3,26.0,0.0,-3.600000000000001,-1.0006748280722289
4,148.0,0.009999999999990905,-15.799999999999963,-0.8936191812055492
5,48.0,0.009999999999990905,-5.799999999999999,-1.0008241801347422
6,103.0,0.0,-11.29999999999998,-1.0006282868216834
7,14.0,0.009999999999990905,-2.4000000000000004,-0.9012756193258924
8,80.0,0.0,-8.999999999999988,-1.0001717430143449
9,39.0,0.009999999999990905,-4.900000000000002,-0.9500834093924863
10,11.0,0.0,-2.0999999999999996,-0.9111961911732892
11,66.0,0.0,-7.5999999999999925,-0.9024731952262431
12,29.0,0.0,-3.9000000000000012,-1.0003168653852947
13,10.0,0.0,-2.0,-0.9017645849002753
14,31.0,0.0,-4.100000000000001,-1.0003433390225087
15,41.0,0.0,-5.100000000000001,-0.950141498112495
16,59.0,0.009999999999990905,-6.899999999999995,-0.4506378096629462
17,10.0,0.0,-2.0,-0.8777368021804992
18,84.0,0.0,-9.399999999999986,-0.9158389388929132
19,31.0,0.0,-4.100000000000001,-0.5003374140361143
20,67.0,0.0,-7.699999999999992,-0.4512365976131216
21,20.0,0.0,-3.0000000000000004,-0.45088229245013767
22,88.0,0.0,-9.799999999999985,-0.795047011866276
23,30.0,0.0,-4.000000000000002,-1.0006877443723734
24,30.0,0.009999999999990905,-4.000000000000002,-0.9415436176344497
25,6.0,0.0,-1.6,-0.9420727513713546
26,22.0,0.0,-3.2000000000000006,-1.0005646861840989
27,29.0,0.0,-3.9000000000000012,-0.822233899855238
28,6.0,0.0,-1.6,-1.0002055650998134
29,7.0,0.0,-1.7,-0.22544114622506883
30,89.0,0.010000000000218279,-9.899999999999984,-0.2256182988065608
31,101.0,0.009999999999990905,-11.09999999999998,-1.0007067397583542
32,12.0,0.0,-2.2,-1.0001712754680858
33,43.0,0.0,-5.300000000000001,-1.0001115111595977
34,32.0,0.009999999999990905,-4.200000000000001,-0.6846021534080927
35,19.0,0.0,-2.9000000000000004,-1.0006900664313478
36,20.0,0.0,-3.0000000000000004,-0.8972180027299513
37,6.0,0.0,-1.6,-0.9501712395960037
38,11.0,0.0,-2.0999999999999996,-0.4963285169989248
39,20.0,0.009999999999990905,-3.0000000000000004,-0.700147377743118
40,10.0,0.0,-2.0,-0.7658872710129998
41,32.0,0.0,-4.200000000000001,-0.950223622758717
42,6.0,0.0,-1.6,-0.24816425849946233
43,15.0,0.0,-2.5,-0.9452124647871326
44,66.0,0.009999999999990905,-7.5999999999999925,-0.9499978239767748
45,31.0,0.0,-4.100000000000001,-0.712518299798444
46,27.0,0.0,-3.700000000000001,-0.3829436355064999
47,31.0,0.0,-4.100000000000001,-1.0004606067017972
48,11.0,0.0,-2.0999999999999996,-0.700153802960921
49,25.0,0.0,-3.500000000000001,-0.356259149899222
50,86.0,0.009999999999990905,-9.599999999999985,-0.8311191529421595
51,24.0,0.0,-3.400000000000001,-0.6452990251427766
52,19.0,0.0,-2.9000000000000004,-0.3500736888715589
53,37.0,0.0,-4.700000000000002,-0.8285985461574537
54,13.0,0.0,-2.3,-0.5000946077255011
55,64.0,0.009999999999990905,-7.399999999999993,-0.950337367482075
56,80.0,0.0,-8.999999999999988,-1.0004185642419683
57,28.0,0.0,-3.800000000000001,-0.9501681365105009
58,41.0,0.0,-5.100000000000001,-0.9019113390111111
