episode,length,time,reward,delta
0,51.0,0.009999999999308784,-6.099999999999998,-1.0
1,40.0,0.0,-5.000000000000002,-1.0
2,68.0,0.010000000000218279,-7.799999999999992,-0.99
3,21.0,0.0,-3.1000000000000005,-1.0
4,52.0,0.010000000000218279,-6.1999999999999975,-0.9808
5,148.0,0.010000000000218279,-15.799999999999963,-1.0
6,36.0,0.009999999999308784,-4.600000000000001,-1.0
7,30.0,0.0,-4.000000000000002,-0.97272
8,39.0,0.010000000000218279,-4.900000000000002,-0.972516
9,69.0,0.0,-7.8999999999999915,-1.0
10,31.0,0.010000000000218279,-4.100000000000001,-1.0
11,56.0,0.0,-6.599999999999996,-0.99
12,46.0,0.010000000000218279,-5.6,-0.99
13,54.0,0.0,-6.399999999999997,-0.981
14,41.0,0.0,-5.100000000000001,-1.0
15,21.0,0.0,-3.1000000000000005,-0.8752644
16,74.0,0.0,-8.39999999999999,-0.9563656005320255
17,58.0,0.010000000000218279,-6.799999999999995,-1.0
18,42.0,0.0,-5.200000000000001,-0.9727
19,88.0,0.010000000000218279,-9.799999999999985,-0.980274
20,46.0,0.010000000000218279,-5.6,-0.99
21,69.0,0.0,-7.8999999999999915,-0.99
22,25.0,0.0,-3.500000000000001,-0.78773796
23,75.0,0.0,-8.49999999999999,-1.0
24,70.0,0.010000000000218279,-7.999999999999991,-1.0
25,34.0,0.0,-4.400000000000002,-1.0
26,17.0,0.0,-2.7,-0.9147387794123575
27,244.0,0.019999999999527063,-25.400000000000077,-1.0
28,155.0,0.010000000000218279,-16.49999999999996,-1.0
29,72.0,0.010000000000218279,-8.19999999999999,-1.0
30,34.0,0.0,-4.400000000000002,-0.9711091630322958
31,25.0,0.010000000000218279,-3.500000000000001,-0.96370084768
32,66.0,0.0,-7.5999999999999925,-1.0
33,72.0,0.0,-8.19999999999999,-0.9898
34,8.0,0.0,-1.7999999999999998,-0.888994598777522
35,82.0,0.0,-9.199999999999987,-0.9493350138058595
36,38.0,0.010000000000218279,-4.8000000000000025,-0.9799724166859201
37,65.0,0.0,-7.499999999999993,-0.97126535576982
38,16.0,0.0,-2.6000000000000005,-0.875448
39,102.0,0.009999999999308784,-11.19999999999998,-1.0
40,35.0,0.0,-4.500000000000002,-1.0
41,60.0,0.010000000000218279,-6.999999999999995,-1.0
42,15.0,0.0,-2.5,-0.8544015124252735
43,11.0,0.0,-2.0999999999999996,-0.8827717513582412
44,91.0,0.0,-10.099999999999984,-0.708964164
45,18.0,0.0,-2.8000000000000007,-0.99
46,24.0,0.0,-3.400000000000001,-0.99
47,50.0,0.009999999999308784,-5.999999999999998,-0.9898
48,60.0,0.0,-6.999999999999995,-1.0
49,181.0,0.010000000000218279,-19.099999999999987,-1.0
50,191.0,0.019999999999527063,-20.1,-0.99
51,74.0,0.0,-8.39999999999999,-0.9807959184
52,46.0,0.010000000000218279,-5.6,-1.0
53,129.0,0.010000000000218279,-13.89999999999997,-0.99
54,46.0,0.010000000000218279,-5.6,-0.980616
55,100.0,0.010000000000218279,-10.99999999999998,-0.9
56,16.0,0.0,-2.6000000000000005,-0.8929612926427024
57,56.0,0.0,-6.599999999999996,-0.8965458121490547
58,51.0,0.0,-6.099999999999998,-0.9150837138871487
59,37.0,0.010000000000218279,-4.700000000000002,-1.0
60,19.0,0.0,-2.9000000000000004,-0.794494576222417
61,22.0,0.0,-3.2000000000000006,-0.8000951388997697
62,86.0,0.010000000000218279,-9.599999999999985,-0.8068912309341492
63,113.0,0.010000000000218279,-12.299999999999976,-0.9
64,50.0,0.009999999999308784,-5.999999999999998,-0.9
65,52.0,0.0,-6.1999999999999975,-0.99
66,99.0,0.0,-10.89999999999998,-0.9
67,130.0,0.010000000000218279,-13.99999999999997,-0.8911911783231999
68,62.0,0.0,-7.199999999999994,-0.9
69,130.0,0.009999999999308784,-13.99999999999997,-0.9
70,56.0,0.0,-6.599999999999996,-0.9808
71,162.0,0.010000000000218279,-17.19999999999996,-0.98079218016
72,53.0,0.0,-6.299999999999997,-0.98082
73,14.0,0.0,-2.4000000000000004,-0.8834181637468483
74,24.0,0.0,-3.400000000000001,-0.8829
75,61.0,0.0,-7.099999999999994,-0.8992877782756095
76,84.0,0.0,-9.399999999999986,-0.9561966073669906
77,107.0,0.0,-11.699999999999978,-0.9513029856719484
78,132.0,0.009999999999308784,-14.199999999999969,-0.81
79,136.0,0.010000000000218279,-14.599999999999968,-0.8906492611890162
80,192.0,0.010000000000218279,-20.200000000000003,-0.8906504662339665
81,134.0,0.009999999999308784,-14.399999999999968,-1.0
82,47.0,0.010000000000218279,-5.699999999999999,-0.933349416054207
83,36.0,0.0,-4.600000000000001,-0.99
84,41.0,0.010000000000218279,-5.100000000000001,-1.0
85,374.0,0.02999999999974534,-38.40000000000026,-0.94583831836512
86,116.0,0.010000000000218279,-12.599999999999975,-0.8948837366100483
87,15.0,0.0,-2.5,-0.8921575812429472
88,100.0,0.010000000000218279,-10.99999999999998,-0.6834632749507558
89,37.0,0.010000000000218279,-4.700000000000002,-0.891
90,44.0,0.0,-5.4,-1.0
91,197.0,0.019999999999527063,-20.70000000000001,-0.99
92,30.0,0.0,-4.000000000000002,-0.8926889485259388
93,63.0,0.010000000000218279,-7.299999999999994,-0.9629626493018051
94,163.0,0.010000000000218279,-17.29999999999996,-0.8271
95,57.0,0.009999999999308784,-6.699999999999996,-0.9090325335516044
96,29.0,0.0,-3.9000000000000012,-0.898
97,308.0,0.020000000000436557,-31.800000000000168,-1.0
98,49.0,0.0,-5.899999999999999,-1.0
99,117.0,0.0,-12.699999999999974,-0.99
100,62.0,0.0,-7.199999999999994,-0.889917208269075
101,232.0,0.020000000000436557,-24.20000000000006,-0.9796275318711883
102,19.0,0.0,-2.9000000000000004,-0.8872055899172829
103,254.0,0.020000000000436557,-26.40000000000009,-1.0
104,40.0,0.0,-5.000000000000002,-1.0
105,130.0,0.010000000000218279,-13.99999999999997,-0.9704047145419543
106,64.0,0.009999999999308784,-7.399999999999993,-0.8987691171810751
107,72.0,0.010000000000218279,-8.19999999999999,-1.0
108,53.0,0.0,-6.299999999999997,-0.8256979741211893
109,325.0,0.020000000000436557,-33.50000000000019,-0.954684878138061
110,157.0,0.009999999999308784,-16.69999999999996,-0.9
111,67.0,0.010000000000218279,-7.699999999999992,-0.891
112,106.0,0.010000000000218279,-11.599999999999978,-1.0
113,20.0,0.0,-3.0000000000000004,-0.8819809556272049
114,222.0,0.019999999999527063,-23.200000000000045,-0.8961841074135917
115,457.0,0.030000000000654836,-46.70000000000038,-0.8034200536733449
116,95.0,0.009999999999308784,-10.499999999999982,-0.9418510689760174
117,42.0,0.0,-5.200000000000001,-0.8093590004480485
118,177.0,0.010000000000218279,-18.69999999999998,-0.9275211447690639
119,79.0,0.009999999999308784,-8.899999999999988,-1.0
120,67.0,0.0,-7.699999999999992,-0.9808
121,49.0,0.0,-5.899999999999999,-0.980447088
122,178.0,0.010000000000218279,-18.799999999999983,-0.8821022821624324
123,66.0,0.0,-7.5999999999999925,-1.0
124,333.0,0.02999999999974534,-34.3000000000002,-0.8812139539259988
125,500.0,0.03999999999996362,-50.10000000000044,-0.006782344809685911
126,55.0,0.0,-6.4999999999999964,-1.0
127,265.0,0.010000000000218279,-27.500000000000107,-1.0
128,74.0,0.0,-8.39999999999999,-1.0
129,166.0,0.020000000000436557,-17.599999999999966,-0.8094149726727945
130,192.0,0.010000000000218279,-20.200000000000003,-0.8019
131,39.0,0.009999999999308784,-4.900000000000002,-0.8029418231186525
132,39.0,0.0,-4.900000000000002,-0.8846493602221059
133,37.0,0.010000000000218279,-4.700000000000002,-0.891
134,82.0,0.010000000000218279,-9.199999999999987,-0.8771303620561508
135,103.0,0.010000000000218279,-11.29999999999998,-1.0
136,44.0,0.0,-5.4,-0.96482989564
137,140.0,0.009999999999308784,-14.999999999999966,-0.88271632656
138,93.0,0.0,-10.299999999999983,-0.74439
139,248.0,0.020000000000436557,-25.800000000000082,-0.9808
140,257.0,0.019999999999527063,-26.700000000000095,-0.9581772
141,26.0,0.0,-3.600000000000001,-0.9895925506374238
142,93.0,0.010000000000218279,-10.299999999999983,-0.8825544
143,37.0,0.0,-4.700000000000002,-1.0
144,105.0,0.009999999999308784,-11.499999999999979,-0.891
145,403.0,0.030000000000654836,-41.3000000000003,-0.8868211193581081
146,122.0,0.0,-13.199999999999973,-0.889559409038443
147,215.0,0.010000000000218279,-22.500000000000036,-1.0
148,166.0,0.020000000000436557,-17.599999999999966,-1.0
149,51.0,0.0,-6.099999999999998,-0.6411085537710023
150,307.0,0.019999999999527063,-31.700000000000166,-0.9804019935901329
151,150.0,0.010000000000218279,-15.999999999999963,-0.99
152,500.0,0.03999999999996362,-50.10000000000044,-5.774500044825048e-05
153,379.0,0.02999999999974534,-38.90000000000027,-1.0
154,203.0,0.019999999999527063,-21.30000000000002,-0.97263084
155,102.0,0.010000000000218279,-11.19999999999998,-0.98082
156,292.0,0.020000000000436557,-30.200000000000145,-1.0
157,106.0,0.009999999999308784,-11.599999999999978,-0.7704539672583255
158,202.0,0.020000000000436557,-21.200000000000017,-0.99
159,24.0,0.0,-3.400000000000001,-0.7966220805828704
160,80.0,0.010000000000218279,-8.999999999999988,-0.99
161,110.0,0.009999999999308784,-11.999999999999977,-0.7453807903629193
162,252.0,0.020000000000436557,-26.200000000000088,-0.964636366803125
163,320.0,0.02999999999974534,-33.000000000000185,-0.743225087810879
164,157.0,0.010000000000218279,-16.69999999999996,-0.99
165,103.0,0.010000000000218279,-11.29999999999998,-0.99
166,76.0,0.0,-8.599999999999989,-0.9
167,235.0,0.009999999999308784,-24.500000000000064,-1.0
168,75.0,0.010000000000218279,-8.49999999999999,-0.9
169,263.0,0.020000000000436557,-27.300000000000104,-1.0
170,500.0,0.049999999999272404,-50.10000000000044,-0.05752016710822797
171,90.0,0.010000000000218279,-9.999999999999984,-1.0
172,119.0,0.010000000000218279,-12.899999999999974,-0.7280001658958017
173,163.0,0.010000000000218279,-17.29999999999996,-1.0
174,69.0,0.009999999999308784,-7.8999999999999915,-0.898708860371801
175,100.0,0.010000000000218279,-10.99999999999998,-0.891
176,245.0,0.020000000000436557,-25.500000000000078,-1.0
177,100.0,0.009999999999308784,-10.99999999999998,-0.8840479094244708
178,196.0,0.010000000000218279,-20.60000000000001,-0.770133677661111
179,65.0,0.0,-7.499999999999993,-1.0
180,231.0,0.020000000000436557,-24.10000000000006,-0.97272
181,363.0,0.02999999999974534,-37.300000000000246,-0.9500673803722401
182,224.0,0.019999999999527063,-23.40000000000005,-1.0
183,108.0,0.010000000000218279,-11.799999999999978,-0.8951738483337599
184,74.0,0.0,-8.39999999999999,-0.9634979434292542
185,155.0,0.010000000000218279,-16.49999999999996,-0.979711120980935
186,169.0,0.009999999999308784,-17.89999999999997,-0.9
187,94.0,0.010000000000218279,-10.399999999999983,-1.0
188,51.0,0.010000000000218279,-6.099999999999998,-0.8826314498595885
189,72.0,0.0,-8.19999999999999,-0.8681727301228125
190,161.0,0.009999999999308784,-17.09999999999996,-1.0
191,228.0,0.020000000000436557,-23.800000000000054,-0.9449604463968663
192,160.0,0.010000000000218279,-16.999999999999957,-0.9
193,220.0,0.019999999999527063,-23.000000000000043,-0.882738
194,144.0,0.010000000000218279,-15.399999999999965,-0.8006034681345987
195,48.0,0.0,-5.799999999999999,-0.8967727666180961
196,81.0,0.0,-9.099999999999987,-0.81
197,72.0,0.009999999999308784,-8.19999999999999,-0.9898
198,123.0,0.010000000000218279,-13.299999999999972,-0.81
199,59.0,0.010000000000218279,-6.899999999999995,-0.9801695064
200,57.0,0.0,-6.699999999999996,-0.9808
201,87.0,0.0,-9.699999999999985,-1.0
202,98.0,0.010000000000218279,-10.799999999999981,-0.99
203,223.0,0.019999999999527063,-23.300000000000047,-0.8135381107318206
204,218.0,0.020000000000436557,-22.80000000000004,-1.0
205,90.0,0.0,-9.999999999999984,-0.9
206,353.0,0.020000000000436557,-36.30000000000023,-1.0
207,349.0,0.02999999999974534,-35.900000000000226,-0.857435579460124
208,86.0,0.0,-9.599999999999985,-0.81
209,135.0,0.009999999999308784,-14.499999999999968,-0.99
210,4.0,0.0,-1.4,-0.6931203098949998
211,60.0,0.010000000000218279,-6.999999999999995,-0.964440403875328
212,93.0,0.0,-10.299999999999983,-1.0
213,88.0,0.0,-9.799999999999985,-0.8816647786840695
214,200.0,0.009999999999308784,-21.000000000000014,-0.8296996808808268
215,254.0,0.020000000000436557,-26.40000000000009,-1.0
216,223.0,0.019999999999527063,-23.300000000000047,-0.99
217,83.0,0.010000000000218279,-9.299999999999986,-0.99
218,430.0,0.030000000000654836,-44.00000000000034,-0.99
219,248.0,0.019999999999527063,-25.800000000000082,-0.8826276514188407
220,183.0,0.020000000000436557,-19.29999999999999,-0.9562585544370522
221,244.0,0.019999999999527063,-25.400000000000077,-0.7813554571105312
222,162.0,0.010000000000218279,-17.19999999999996,-0.99
223,149.0,0.019999999999527063,-15.899999999999963,-0.81862
224,210.0,0.010000000000218279,-22.00000000000003,-1.0
225,43.0,0.010000000000218279,-5.300000000000001,-0.9
226,242.0,0.019999999999527063,-25.200000000000074,-0.7944642
227,272.0,0.020000000000436557,-28.200000000000117,-1.0
