steps,time,reward,delta,converged
1,0.010000000000000675,-7.731780384071328,0.3151031234064992,False
2,0.0,-7.297109947243268,0.0003302789342723711,False
3,0.009999999999999787,-7.297062583343413,1.1000299423427617e-05,False
4,0.0,-7.297060922285673,5.115234029406945e-07,False
5,0.0,-7.297060862288858,5.115234029406945e-07,False
6,0.009999999999999787,-7.29706084882394,5.115234029406945e-07,False
7,0.0,-7.29706084882394,5.115234029406945e-07,True
