step,reward,mean,median,std,max,min
0,-0.08842105263157891,-0.08842105263157891,-0.08842105263157891,0.0,-0.08842105263157891,-0.08842105263157891
1,-0.07755102040816327,-0.08298603651987109,-0.08298603651987109,0.005435016111707824,-0.07755102040816327,-0.08842105263157891
2,-0.08405797101449272,-0.0833433480180783,-0.08405797101449272,0.004466349341074646,-0.07755102040816327,-0.08842105263157891
3,-0.16923076923076924,-0.10481520332125104,-0.08623951182303582,0.037390947003366336,-0.07755102040816327,-0.16923076923076924
4,-0.07499999999999997,-0.09885216265700082,-0.08405797101449272,0.035506305779408345,-0.07499999999999997,-0.16923076923076924
5,-0.10989010989010987,-0.10069182052918567,-0.08623951182303582,0.03267266692283981,-0.07499999999999997,-0.16923076923076924
6,-0.08690476190476189,-0.09872224072569656,-0.08690476190476189,0.030631326766661828,-0.07499999999999997,-0.16923076923076924
7,-0.10978260869565215,-0.100104786721941,-0.0876629072681704,0.02888552303615745,-0.07499999999999997,-0.16923076923076924
8,-0.0912,-0.09911536597505867,-0.08842105263157891,0.027376941178081208,-0.07499999999999997,-0.16923076923076924
9,-0.128125,-0.10201632937755281,-0.08981052631578945,0.027391376661365516,-0.07499999999999997,-0.16923076923076924
10,-0.08307692307692306,-0.10029456516840464,-0.08842105263157891,0.02667816109438476,-0.07499999999999997,-0.16923076923076924
11,-0.08705882352941174,-0.09919158669848856,-0.08773993808049532,0.025803025003266544,-0.07499999999999997,-0.16923076923076924
12,-0.10957446808510635,-0.09999026988207455,-0.08842105263157891,0.024944653789722153,-0.07499999999999997,-0.16923076923076924
13,-0.07027027027027029,-0.09786741276694566,-0.08773993808049532,0.0252264768068993,-0.07027027027027029,-0.16923076923076924
14,-0.07999999999999996,-0.09667625191581596,-0.08705882352941174,0.024775274402290475,-0.07027027027027029,-0.16923076923076924
15,-0.07962962962962959,-0.0956108380229293,-0.08698179271708681,0.024340859358275103,-0.07027027027027029,-0.16923076923076924
16,-0.11363636363636362,-0.09667116305901367,-0.08705882352941174,0.023991966310233356,-0.07027027027027029,-0.16923076923076924
17,-0.12045454545454543,-0.09799246208098765,-0.08773993808049532,0.023943997072575378,-0.07027027027027029,-0.16923076923076924
18,-0.08135593220338981,-0.09711685524532461,-0.08705882352941174,0.023599595214740712,-0.07027027027027029,-0.16923076923076924
19,-0.0738095238095238,-0.09595148867353456,-0.08698179271708681,0.023556259364994683,-0.07027027027027029,-0.16923076923076924
20,-0.11730769230769228,-0.09696845075135159,-0.08705882352941174,0.023434118482267046,-0.07027027027027029,-0.16923076923076924
21,-0.07924528301886789,-0.09616285221805687,-0.08698179271708681,0.023191053336070883,-0.07027027027027029,-0.16923076923076924
22,-0.08405797101449272,-0.09563655303529321,-0.08690476190476189,0.022815237439111846,-0.07027027027027029,-0.16923076923076924
23,-0.07799999999999999,-0.09490169665882268,-0.08548136645962731,0.022611201165738573,-0.07027027027027029,-0.16923076923076924
24,-0.10978260869565215,-0.09549693314029586,-0.08690476190476189,0.02234544957444882,-0.07027027027027029,-0.16923076923076924
25,-0.07799999999999999,-0.0948239741733614,-0.08548136645962731,0.022168364386051135,-0.07027027027027029,-0.16923076923076924
26,-0.08281249999999998,-0.0943791047595332,-0.08405797101449272,0.0218719148873905,-0.07027027027027029,-0.16923076923076924
27,-0.09160305343511449,-0.0942799600693754,-0.08548136645962731,0.021483971660719907,-0.07027027027027029,-0.16923076923076924
28,-0.08854166666666667,-0.0940820878830751,-0.08690476190476189,0.021136258791580775,-0.07027027027027029,-0.16923076923076924
29,-0.08971962616822429,-0.09393667249258007,-0.08698179271708681,0.02079575143995791,-0.07027027027027029,-0.16923076923076924
30,-0.07179487179487182,-0.09322242085717013,-0.08690476190476189,0.02082828633354257,-0.07027027027027029,-0.16923076923076924
31,-0.08888888888888888,-0.09308699798316133,-0.08698179271708681,0.020514122802443534,-0.07027027027027029,-0.16923076923076924
32,-0.08921568627450978,-0.09296968550714159,-0.08705882352941174,0.020211809029813926,-0.07027027027027029,-0.16923076923076924
