steps,time,reward,delta,converged
1,0.029999999999997584,-43.33937684223849,0.31521978713289384,False
2,0.019999999999999574,-41.06618656321966,0.0004129293265928702,False
3,0.030000000000001137,-41.06613624588194,5.115234029406945e-07,False
4,0.030000000000001137,-41.06613615024108,5.115234029406945e-07,False
5,0.019999999999999574,-41.06613599119424,5.115234029406945e-07,False
6,0.029999999999997584,-41.0661360470685,5.115234029406945e-07,False
7,0.030000000000001137,-41.06613598277097,5.115234029406945e-07,False
8,0.019999999999999574,-41.06613612890014,5.115234029406945e-07,False
9,0.030000000000001137,-41.06613600577804,5.115234029406945e-07,False
10,0.030000000000001137,-41.06613593375257,5.115234029406945e-07,False
11,0.019999999999999574,-41.06613607303566,5.115234029406945e-07,False
12,0.029999999999997584,-41.066136077906165,5.115234029406945e-07,False
13,0.030000000000001137,-41.066135932731534,5.115234029406945e-07,False
14,0.019999999999999574,-41.0661360158986,5.115234029406945e-07,False
15,0.030000000000001137,-41.06613606302569,5.115234029406945e-07,False
16,0.019999999999999574,-41.06613602566521,5.115234029406945e-07,False
17,0.030000000000001137,-41.066135994285894,5.115234029406945e-07,False
18,0.029999999999997584,-41.06613600808823,5.115234029406945e-07,False
19,0.020000000000003126,-41.06613600082195,5.115234029406945e-07,False
20,0.029999999999997584,-41.066136094292666,5.115234029406945e-07,False
21,0.030000000000001137,-41.06613599493527,5.115234029406945e-07,False
22,0.019999999999999574,-41.06613594727114,5.115234029406945e-07,False
23,0.030000000000001137,-41.06613606237631,5.115234029406945e-07,False
24,0.029999999999997584,-41.066136086482295,5.115234029406945e-07,False
25,0.019999999999999574,-41.066135932731534,5.115234029406945e-07,False
26,0.030000000000001137,-41.0661360158986,5.115234029406945e-07,False
27,0.019999999999999574,-41.06613606302569,5.115234029406945e-07,False
28,0.030000000000001137,-41.06613602566521,5.115234029406945e-07,False
29,0.030000000000001137,-41.066135994285894,5.115234029406945e-07,False
30,0.019999999999999574,-41.06613600808823,5.115234029406945e-07,False
31,0.029999999999997584,-41.06613600082195,5.115234029406945e-07,False
32,0.030000000000001137,-41.066136094292666,5.115234029406945e-07,False
33,0.019999999999999574,-41.06613599493527,5.115234029406945e-07,False
34,0.030000000000001137,-41.06613594727114,5.115234029406945e-07,False
35,0.030000000000001137,-41.06613606237631,5.115234029406945e-07,False
36,0.019999999999999574,-41.066136086482295,5.115234029406945e-07,False
37,0.029999999999997584,-41.066135932731534,5.115234029406945e-07,False
38,0.030000000000001137,-41.0661360158986,5.115234029406945e-07,False
39,0.019999999999999574,-41.06613606302569,5.115234029406945e-07,False
40,0.030000000000001137,-41.06613602566521,5.115234029406945e-07,False
41,0.030000000000001137,-41.066135994285894,5.115234029406945e-07,False
42,0.019999999999999574,-41.06613600808823,5.115234029406945e-07,False
43,0.029999999999997584,-41.06613600082195,5.115234029406945e-07,False
44,0.030000000000001137,-41.066136094292666,5.115234029406945e-07,False
45,0.030000000000001137,-41.06613599493527,5.115234029406945e-07,False
46,0.019999999999999574,-41.06613594727114,5.115234029406945e-07,False
47,0.030000000000001137,-41.06613606237631,5.115234029406945e-07,False
