step,reward,mean,median,std,max,min
0,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,0.0,-0.10000000000000002,-0.10000000000000002
1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,0.0,-0.10000000000000002,-0.10000000000000002
2,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,0.0,-0.10000000000000002,-0.10000000000000002
3,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,0.0,-0.10000000000000002,-0.10000000000000002
4,-0.10463917525773195,-0.10092783505154641,-0.10000000000000002,0.0018556701030927713,-0.10000000000000002,-0.10463917525773195
5,-0.10000000000000002,-0.10077319587628868,-0.10000000000000002,0.0017289185393039497,-0.10000000000000002,-0.10463917525773195
6,-0.10000000000000002,-0.10066273932253314,-0.10000000000000002,0.0016233731726839808,-0.10000000000000002,-0.10463917525773195
7,-0.10000000000000002,-0.1005798969072165,-0.10000000000000002,0.0015342630025503325,-0.10000000000000002,-0.10463917525773195
8,-0.10000000000000002,-0.10051546391752578,-0.10000000000000002,0.0014579521261578203,-0.10000000000000002,-0.10463917525773195
9,-0.10000000000000002,-0.10046391752577319,-0.10000000000000002,0.0013917525773195784,-0.10000000000000002,-0.10463917525773195
10,-0.10000000000000002,-0.10042174320524837,-0.10000000000000002,0.0013336691162846874,-0.10000000000000002,-0.10463917525773195
11,-0.10000000000000002,-0.10038659793814435,-0.10000000000000002,0.0012822003055497598,-0.10000000000000002,-0.10463917525773195
12,-0.10000000000000002,-0.10035685963521017,-0.10000000000000002,0.0012361980387089449,-0.10000000000000002,-0.10463917525773195
13,-0.10237467018469656,-0.10050098896017348,-0.10000000000000002,0.0012996468317810475,-0.10000000000000002,-0.10463917525773195
14,-0.10000000000000002,-0.10046758969616193,-0.10000000000000002,0.0012617819066354054,-0.10000000000000002,-0.10463917525773195
15,-0.10000000000000002,-0.1004383653401518,-0.10000000000000002,0.0012269468920581043,-0.10000000000000002,-0.10463917525773195
16,-0.10000000000000002,-0.10041257914367228,-0.10000000000000002,0.0011947738947194419,-0.10000000000000002,-0.10463917525773195
17,-0.10000000000000002,-0.10038965808013495,-0.10000000000000002,0.0011649512152060065,-0.10000000000000002,-0.10463917525773195
18,-0.10000000000000002,-0.10036914976012784,-0.10000000000000002,0.0011372137278961288,-0.10000000000000002,-0.10463917525773195
19,-0.10000000000000002,-0.10035069227212146,-0.10000000000000002,0.0011113348767029024,-0.10000000000000002,-0.10463917525773195
20,-0.10000000000000002,-0.10033399264011568,-0.10000000000000002,0.0010871201099225659,-0.10000000000000002,-0.10463917525773195
21,-0.10000000000000002,-0.10031881115647406,-0.10000000000000002,0.001064401525852314,-0.10000000000000002,-0.10463917525773195
22,-0.10000000000000002,-0.10030494980184476,-0.10000000000000002,0.0010430335102416372,-0.10000000000000002,-0.10463917525773195
