steps,time,reward,delta,converged
1,0.0,-7.906653425544885,0.5333333333333333,False
2,0.009999999999990905,-10.579164136249831,0.12032357395976229,False
3,0.0,-11.509557725651003,0.031042095336076825,False
4,0.0,-11.85734191046222,0.01274434156378601,False
5,0.0,-11.989040577768435,0.006293224165523553,False
6,0.0,-12.039885925006665,0.002999147821089232,False
7,0.0,-12.059989941119982,0.001390066957985464,False
8,0.0,-12.068046554490175,0.0006220761079041015,False
9,0.0,-12.071305312722817,0.00027509781860993177,False
10,0.0,-12.072627479500241,0.00012058559318006701,False
11,0.0,-12.073162885889358,5.251436175707225e-05,False
12,0.0,-12.073379387503513,2.275609229607234e-05,False
13,0.0,-12.073466761065355,9.822705617335004e-06,True
