steps,time,reward,delta,converged
1,0.009999999999990905,-44.73996224703716,0.7199995713305898,False
2,0.009999999999990905,-60.656870721534325,0.151458269826754,False
3,0.009999999999990905,-66.53057201608064,0.03553171280419651,False
4,0.010000000000047748,-68.72798880083553,0.01274434156378601,False
5,0.009999999999990905,-69.54958753937422,0.006293224165523553,False
6,0.009999999999990905,-69.85777907205691,0.002987002187801624,False
7,0.009999999999990905,-69.97337272929332,0.0013778482811062365,False
8,0.009999999999990905,-70.01671021266482,0.000625653375692703,False
9,0.009999999999990905,-70.03295444355179,0.0002820289857184133,False
10,0.010000000000047748,-70.03904669873455,0.00012639941144237943,False
11,0.009999999999990905,-70.04133646743665,5.627507307803814e-05,False
12,0.009999999999990905,-70.04219956518394,2.4902010834965127e-05,False
13,0.009999999999990905,-70.04252618720479,1.0945998012074076e-05,False
14,0.009999999999990905,-70.0426505678818,4.77994622183342e-06,True
