steps,time,reward,delta,converged
1,0.009999999999990905,-53.138142019128644,0.7428258999999999,False
2,0.009999999999990905,-95.34456703193104,0.3171066936,False
3,0.009999999999990905,-130.1620000144922,0.17612512114872197,False
4,0.009999999999990905,-159.32592387880317,0.12935497190708878,False
5,0.009999999999990905,-183.81077532372686,0.10401142384578493,False
6,0.010000000000047748,-204.40412727366086,0.08354312568237354,False
7,0.009999999999990905,-221.7348275035127,0.06964272387844483,False
8,0.009999999999990905,-236.31419559498525,0.06031508232835492,False
9,0.009999999999990905,-248.5721887943017,0.05240362609736948,False
10,0.009999999999990905,-258.8723135360312,0.04510694522115777,False
11,0.009999999999990905,-267.51700417593986,0.03929702880840957,False
12,0.010000000000047748,-274.7702227873391,0.033968415150693265,False
13,0.0,-280.8508650307097,0.02926078687354494,False
14,0.0,-285.9477748523031,0.025829216287853285,False
15,0.0,-290.223143475308,0.022787603907332032,False
16,0.0,-293.81135374265835,0.020077988621670206,False
17,0.0,-296.8255760484595,0.01766007039483941,False
18,0.0,-299.35782454189575,0.015505322717272563,False
19,0.0,-301.48586312528755,0.013590199017288085,False
20,0.0,-303.2747683535718,0.0118930874250055,False
21,0.0,-304.77913711549513,0.010393408516162661,False
22,0.0,-306.04472846758773,0.00907154361308904,False
23,0.0,-307.109739672684,0.007908989700127211,False
24,0.009999999999990905,-308.0061732613694,0.006888517415783668,False
25,0.010000000000047748,-308.7608662485358,0.005994268367697009,False
26,0.009999999999990905,-309.39645537504055,0.00521178683021617,False
27,0.009999999999990905,-309.9318901458007,0.004527998914712117,False
28,0.009999999999990905,-310.38300901046074,0.003931155132752773,False
29,0.009999999999990905,-310.76311023528496,0.003410750103991611,False
30,0.009999999999990905,-311.0834168823219,0.00295742987761205,False
31,0.009999999999990905,-311.3534449306835,0.0025628942969599944,False
32,0.010000000000047748,-311.5811330225532,0.0022197994144667055,False
33,0.009999999999990905,-311.7731644111039,0.0019216631671418183,False
34,0.009999999999990905,-311.9351498267656,0.001662776246267983,False
35,0.009999999999990905,-312.07184646618356,0.0014381192150110245,False
36,0.009999999999990905,-312.1872060723942,0.0012432863363462943,False
37,0.0,-312.2845785369273,0.001074416186379934,False
38,0.0,-312.36679783391247,0.0009281288821469946,False
39,0.0,-312.43623993837093,0.000801469603466276,False
40,0.0,-312.4948929672612,0.0006918580039985134,False
41,0.0,-312.54444189836767,0.0005970430655710679,False
42,0.0,-312.5863074786385,0.0005150629372302484,False
43,0.0,-312.62169406984907,0.00044420930624600174,False
44,0.0,-312.6516134338937,0.00038299586557299925,False
45,0.0,-312.67691063552013,0.0003301304664524718,False
46,0.0,-312.6983005136762,0.00028449057278412404,False
47,0.009999999999990905,-312.71639023977536,0.00024510166354740903,False
48,0.0,-312.7316841003329,0.00021111825947950358,False
49,0.0,-312.7446064045876,0.00018180727953287512,False
50,0.009999999999990905,-312.75552952941734,0.00015653346072896923,False
51,0.010000000000047748,-312.76476299201823,0.000134746601533009,False
52,0.009999999999990905,-312.77257104993964,0.00011597041361166571,False
53,0.009999999999990905,-312.77917185910763,9.979278966931737e-05,False
54,0.009999999999990905,-312.7847513068603,8.585731601284952e-05,False
55,0.009999999999990905,-312.7894668510233,7.385587757391399e-05,False
56,0.009999999999990905,-312.7934502952518,6.352222041094979e-05,False
57,0.009999999999990905,-312.7968093092353,5.462635230857327e-05,False
58,0.010000000000047748,-312.79964059679196,4.696967610096081e-05,False
59,0.009999999999990905,-312.8020220473901,4.038076288137571e-05,False
60,0.009999999999990905,-312.80402125162396,3.471168344348907e-05,False
61,0.009999999999990905,-312.80569623635665,2.983482624674405e-05,False
62,0.0,-312.8070956762635,2.5640139029614595e-05,False
63,0.0,-312.80826390254424,2.203273900258651e-05,False
64,0.0,-312.80923788938696,1.8930843470377212e-05,False
65,0.0,-312.8100484296471,1.6263978802388834e-05,False
66,0.0,-312.81072168558455,1.3971431046755356e-05,False
67,0.0,-312.81127923689974,1.200090617126115e-05,False
68,0.0,-312.8117405321702,1.0307372061202358e-05,False
69,0.0,-312.8121217867138,8.852058006825203e-06,True
