steps,time,reward,delta,converged
1,0.0,251.4,100.0,False
2,0.0,436.36,40.0,False
3,0.0,565.288,16.0,False
4,0.0,638.8367999999998,6.400000000000006,False
5,0.0,677.0473600000001,2.5600000000000023,False
6,0.0,695.8480000000002,1.024000000000001,False
7,0.009999999999990905,704.7748223999998,0.4096000000000011,False
8,0.0,708.9081779199998,0.16384000000000043,False
9,0.0,710.786570752,0.0655360000000087,False
10,0.0,711.6279481344,0.026214400000014848,False
11,0.0,712.0005071872,0.010485760000008781,False
12,0.0,712.1639172710402,0.004194304000009197,False
13,0.0,712.2326870794241,0.0016777216000036788,False
14,0.0,712.2608728023041,0.0006710886400043137,False
15,0.0,712.272147091456,0.0002684354560074098,False
16,0.0,712.2766568071168,0.0001073741824058061,False
17,0.0,712.278460693381,4.294967296303298e-05,False
18,0.0,712.2791822478869,1.717986918947645e-05,False
19,0.0,712.2794708696891,6.8719476757905795e-06,True
