steps,time,reward,delta,converged
1,0.0,-7.633700819831124,0.5066666666666666,False
2,0.0,-9.596092345851686,0.09018246613625969,False
3,0.010000000000047748,-10.118715592389304,0.01754291796982166,False
4,0.0,-10.26921058558086,0.006451621399176932,False
5,0.0,-10.313200555697433,0.0025144233379058023,False
6,0.0,-10.326343333572959,0.0009408814366915486,False
7,0.0,-10.330365287887155,0.00034139214211456603,False
8,0.0,-10.331614220957848,0.00011920177771879148,False
9,0.0,-10.33200565394278,4.102329637739599e-05,False
10,0.0,-10.332128286113564,1.3973561851038374e-05,False
11,0.0,-10.332166692041117,4.725180091785797e-06,True
