step,reward,mean,median,std,max,min
0,-0.08624999999999998,-0.08624999999999998,-0.08624999999999998,0.0,-0.08624999999999998,-0.08624999999999998
1,-0.07179487179487182,-0.0790224358974359,-0.0790224358974359,0.007227564102564081,-0.07179487179487182,-0.08624999999999998
2,-0.07708333333333332,-0.07837606837606838,-0.07708333333333332,0.005971658383548594,-0.07179487179487182,-0.08624999999999998
3,-0.08382352941176469,-0.07973793363499246,-0.08045343137254901,0.005684149790227884,-0.07179487179487182,-0.08624999999999998
4,-0.08225806451612899,-0.08024195981121976,-0.08225806451612899,0.005183031604716244,-0.07179487179487182,-0.08624999999999998
5,-0.08962264150943396,-0.08180540676092213,-0.08304079696394684,0.0058828858283080515,-0.07179487179487182,-0.08962264150943396
6,-0.1115384615384615,-0.08605298601485632,-0.08382352941176469,0.011743758912645827,-0.07179487179487182,-0.1115384615384615
7,-0.08533333333333332,-0.08596302942966595,-0.084578431372549,0.01098785850537258,-0.07179487179487182,-0.1115384615384615
8,-0.08196721311475406,-0.08551904983912019,-0.08382352941176469,0.01043528609736021,-0.07179487179487182,-0.1115384615384615
9,-0.08035714285714286,-0.08500285914092245,-0.08304079696394684,0.010020167257712624,-0.07179487179487182,-0.1115384615384615
10,-0.07924528301886789,-0.0844794431298266,-0.08225806451612899,0.009696173537672326,-0.07179487179487182,-0.1115384615384615
11,-0.11914893617021272,-0.08736856754985878,-0.08304079696394684,0.01334161054340734,-0.07179487179487182,-0.11914893617021272
12,-0.08166666666666664,-0.08692995978961322,-0.08225806451612899,0.012907939233754023,-0.07179487179487182,-0.11914893617021272
13,-0.08942307692307692,-0.08710803958486062,-0.08304079696394684,0.012454962572812488,-0.07179487179487182,-0.11914893617021272
14,-0.08877551020408163,-0.08721920429280869,-0.08382352941176469,0.01203982389695078,-0.07179487179487182,-0.11914893617021272
15,-0.1042056074766355,-0.08828085449179786,-0.084578431372549,0.01236139319324259,-0.07179487179487182,-0.11914893617021272
16,-0.08921568627450978,-0.08833584459666326,-0.08533333333333332,0.011994329961452405,-0.07179487179487182,-0.11914893617021272
17,-0.08405797101449272,-0.08809818495320934,-0.08469565217391302,0.011697508507954604,-0.07179487179487182,-0.11914893617021272
18,-0.08333333333333331,-0.08784740328900534,-0.08405797101449272,0.011435124947713522,-0.07179487179487182,-0.11914893617021272
19,-0.08358208955223878,-0.08763413760216701,-0.0839407502131287,0.011184280989486943,-0.07179487179487182,-0.11914893617021272
20,-0.08990825688073394,-0.08774242899638447,-0.08405797101449272,0.010925479560100908,-0.07179487179487182,-0.11914893617021272
21,-0.08166666666666664,-0.0874662579813973,-0.0839407502131287,0.010749048825614203,-0.07179487179487182,-0.11914893617021272
22,-0.09083333333333335,-0.08761265256191626,-0.08405797101449272,0.010535177902919033,-0.07179487179487182,-0.11914893617021272
23,-0.08103448275862067,-0.08733856215344561,-0.0839407502131287,0.010396791760711059,-0.07179487179487182,-0.11914893617021272
24,-0.08166666666666664,-0.08711168633397445,-0.08382352941176469,0.010247189422374453,-0.07179487179487182,-0.11914893617021272
25,-0.08225806451612899,-0.08692500857174962,-0.08370280948200173,0.010091454606481504,-0.07179487179487182,-0.11914893617021272
26,-0.08571428571428569,-0.08688016698443615,-0.08382352941176469,0.009905451953800692,-0.07179487179487182,-0.11914893617021272
27,-0.08307692307692306,-0.08674433684488211,-0.08370280948200173,0.0097525335281838,-0.07179487179487182,-0.11914893617021272
28,-0.10789473684210527,-0.0874736609827174,-0.08382352941176469,0.010330816653157389,-0.07179487179487182,-0.11914893617021272
29,-0.09153846153846153,-0.08760915433457554,-0.0839407502131287,0.01018335121496441,-0.07179487179487182,-0.11914893617021272
30,-0.07962962962962959,-0.08735175031183534,-0.08382352941176469,0.010116479866833936,-0.07179487179487182,-0.11914893617021272
31,-0.08658536585365853,-0.08732780079751731,-0.0839407502131287,0.009958048099370316,-0.07179487179487182,-0.11914893617021272
32,-0.07799999999999999,-0.08704514016728951,-0.08382352941176469,0.009935516896538136,-0.07179487179487182,-0.11914893617021272
33,-0.08720930232558137,-0.0870499684660628,-0.0839407502131287,0.009788355213385978,-0.07179487179487182,-0.11914893617021272
34,-0.06666666666666667,-0.08646758841465149,-0.08382352941176469,0.01022771122075664,-0.06666666666666667,-0.11914893617021272
35,-0.08777777777777776,-0.08650398256362722,-0.0839407502131287,0.010086957477455832,-0.06666666666666667,-0.11914893617021272
36,-0.11323529411764703,-0.0872264504434656,-0.08405797101449272,0.010852988260664406,-0.06666666666666667,-0.11914893617021272
37,-0.08999999999999998,-0.08729943858969018,-0.08469565217391302,0.010718432531942318,-0.06666666666666667,-0.11914893617021272
38,-0.07555555555555553,-0.08699831338368673,-0.08405797101449272,0.010741728666817805,-0.06666666666666667,-0.11914893617021272
39,-0.08658536585365853,-0.08698798969543603,-0.08469565217391302,0.010606803144480988,-0.06666666666666667,-0.11914893617021272
40,-0.08166666666666664,-0.08685820132888068,-0.08405797101449272,0.010508761444256028,-0.06666666666666667,-0.11914893617021272
41,-0.11249999999999999,-0.08746872034485971,-0.08469565217391302,0.011094447114039438,-0.06666666666666667,-0.11914893617021272
42,-0.09495412844036699,-0.08764279960289477,-0.08533333333333332,0.011022568881617482,-0.06666666666666667,-0.11914893617021272
43,-0.0882978723404255,-0.08765768761965682,-0.0855238095238095,0.010897029862022503,-0.06666666666666667,-0.11914893617021272
44,-0.07843137254901959,-0.08745265839586489,-0.08533333333333332,0.010860759802940862,-0.06666666666666667,-0.11914893617021272
45,-0.07924528301886789,-0.08727423719201713,-0.08469565217391302,0.01080853255751603,-0.06666666666666667,-0.11914893617021272
46,-0.08589743589743587,-0.08724494354745156,-0.08533333333333332,0.010694775567292604,-0.06666666666666667,-0.11914893617021272
47,-0.08035714285714286,-0.08710144769973678,-0.08469565217391302,0.010628411193573077,-0.06666666666666667,-0.11914893617021272
48,-0.08842105263157891,-0.08712837841263152,-0.08533333333333332,0.010521053523776887,-0.06666666666666667,-0.11914893617021272
49,-0.0807017543859649,-0.08699984593209818,-0.08469565217391302,0.010454100881196096,-0.06666666666666667,-0.11914893617021272
50,-0.08307692307692306,-0.08692292587611436,-0.08405797101449272,0.010365382463166088,-0.06666666666666667,-0.11914893617021272
51,-0.0807017543859649,-0.08680328796284226,-0.0839407502131287,0.010300725815285584,-0.06666666666666667,-0.11914893617021272
52,-0.08307692307692306,-0.08673297919140982,-0.08382352941176469,0.010215675450155205,-0.06666666666666667,-0.11914893617021272
53,-0.09271523178807944,-0.0868437616469037,-0.0839407502131287,0.010152728092918903,-0.06666666666666667,-0.11914893617021272
54,-0.08307692307692306,-0.08677527367290407,-0.08382352941176469,0.01007258838903655,-0.06666666666666667,-0.11914893617021272
55,-0.08135593220338981,-0.08667849971809131,-0.08370280948200173,0.010008016285065096,-0.06666666666666667,-0.11914893617021272
