steps,time,reward,delta,converged
1,0.0,0.0,0.0008846237834669547,False
2,0.009999999999990905,0.0,0.0008846237834669547,False
3,0.0,0.0,0.0008846237834669547,False
4,0.0,0.0,0.0008846237834669547,False
5,0.0,0.0,0.0008846237834669547,False
6,0.0,0.0,0.0008846237834669547,False
7,0.009999999999990905,0.0,0.0008846237834669547,False
8,0.0,0.0,0.0008846237834669547,False
9,0.0,0.0,0.0008846237834669547,False
10,0.009999999999990905,0.0,0.0008846237834669547,False
11,0.0,0.0,0.0008846237834669547,False
12,0.0,0.0,0.0008846237834669547,False
13,0.0,0.0,0.0008846237834669547,False
14,0.009999999999990905,0.0,0.0008846237834669547,False
15,0.0,0.0,0.0008846237834669547,False
16,0.0,0.0,0.0008846237834669547,False
17,0.0,0.0,0.0008846237834669547,False
18,0.0,0.0,0.0008846237834669547,False
19,0.0,0.0,0.0008846237834669547,False
20,0.0,0.0,0.0008846237834669547,False
21,0.0,0.0,0.0008846237834669547,False
22,0.009999999999990905,0.0,0.0008846237834669547,False
23,0.0,0.0,0.0008846237834669547,False
24,0.0,0.0,0.0008846237834669547,False
25,0.0,0.0,0.0008846237834669547,False
26,0.0,0.0,0.0008846237834669547,False
27,0.0,0.0,0.0008846237834669547,False
28,0.0,0.0,0.0008846237834669547,False
29,0.0,0.0,0.0008846237834669547,False
30,0.0,0.0,0.0008846237834669547,False
31,0.0,0.0,0.0008846237834669547,False
32,0.0,0.0,0.0008846237834669547,False
33,0.009999999999990905,0.0,0.0008846237834669547,False
34,0.0,0.0,0.0008846237834669547,False
35,0.009999999999990905,0.0,0.0008846237834669547,False
36,0.0,0.0,0.0008846237834669547,False
37,0.0,0.0,0.0008846237834669547,False
38,0.0,0.0,0.0008846237834669547,False
39,0.009999999999990905,0.0,0.0008846237834669547,False
40,0.0,0.0,0.0008846237834669547,False
41,0.0,0.0,0.0008846237834669547,False
42,0.0,0.0,0.0008846237834669547,False
43,0.0,0.0,0.0008846237834669547,False
44,0.0,0.0,0.0008846237834669547,False
45,0.0,0.0,0.0008846237834669547,False
46,0.0,0.0,0.0008846237834669547,False
47,0.009999999999990905,0.0,0.0008846237834669547,False
48,0.0,0.0,0.0008846237834669547,False
49,0.0,0.0,0.0008846237834669547,False
50,0.009999999999990905,0.0,0.0008846237834669547,False
51,0.0,0.0,0.0008846237834669547,False
52,0.0,0.0,0.0008846237834669547,False
53,0.0,0.0,0.0008846237834669547,False
54,0.0,0.0,0.0008846237834669547,False
55,0.0,0.0,0.0008846237834669547,False
56,0.0,0.0,0.0008846237834669547,False
57,0.009999999999990905,0.0,0.0008846237834669547,False
58,0.0,0.0,0.0008846237834669547,False
59,0.0,0.0,0.0008846237834669547,False
60,0.0,0.0,0.0008846237834669547,False
61,0.0,0.0,0.0008846237834669547,False
62,0.0,0.0,0.0008846237834669547,False
63,0.0,0.0,0.0008846237834669547,False
64,0.009999999999990905,0.0,0.0008846237834669547,False
65,0.0,0.0,0.0008846237834669547,False
66,0.0,0.0,0.0008846237834669547,False
67,0.0,0.0,0.0008846237834669547,False
68,0.0,0.0,0.0008846237834669547,False
69,0.0,0.0,0.0008846237834669547,False
70,0.0,0.0,0.0008846237834669547,False
71,0.009999999999990905,0.0,0.0008846237834669547,False
72,0.0,0.0,0.0008846237834669547,False
73,0.0,0.0,0.0008846237834669547,False
74,0.010000000000047748,0.0,0.0008846237834669547,False
75,0.0,0.0,0.0008846237834669547,False
76,0.0,0.0,0.0008846237834669547,False
77,0.0,0.0,0.0008846237834669547,False
78,0.0,0.0,0.0008846237834669547,False
79,0.0,0.0,0.0008846237834669547,False
80,0.009999999999990905,0.0,0.0008846237834669547,False
81,0.0,0.0,0.0008846237834669547,False
82,0.0,0.0,0.0008846237834669547,False
83,0.0,0.0,0.0008846237834669547,False
84,0.009999999999990905,0.0,0.0008846237834669547,False
85,0.0,0.0,0.0008846237834669547,False
86,0.0,0.0,0.0008846237834669547,False
87,0.0,0.0,0.0008846237834669547,False
88,0.0,0.0,0.0008846237834669547,False
89,0.0,0.0,0.0008846237834669547,False
90,0.009999999999990905,0.0,0.0008846237834669547,False
91,0.0,0.0,0.0008846237834669547,False
92,0.0,0.0,0.0008846237834669547,False
93,0.0,0.0,0.0008846237834669547,False
94,0.0,0.0,0.0008846237834669547,False
95,0.0,0.0,0.0008846237834669547,False
96,0.009999999999990905,0.0,0.0008846237834669547,False
97,0.0,0.0,0.0009395144963915121,False
98,0.0,0.0,0.0009395144963915121,False
99,0.0,0.0,0.0009395144963915121,False
100,0.009999999999990905,0.0,0.0009395144963915121,False
101,0.0,0.0,0.0009395144963915121,False
102,0.0,0.0,0.0009395144963915121,False
103,0.0,0.0,0.0009395144963915121,False
104,0.010000000000047748,0.0,0.0009395144963915121,False
105,0.0,0.0,0.0009395144963915121,False
106,0.0,0.0,0.0009395144963915121,False
107,0.0,0.0,0.0009395144963915121,False
108,0.009999999999990905,0.0,0.0009395144963915121,False
