steps,time,reward,delta,converged
1,0.0,0.0,0,False
2,0.03000000000020009,0.0,0,False
3,0.0,0.0,0,False
4,0.010000000000218279,0.0,0,False
5,0.0,0.0,0,False
6,0.01999999999998181,0.0,0,False
7,0.03000000000020009,0.0,0,False
8,0.009999999999763531,0.0,0,False
9,0.01999999999998181,0.0,0,False
10,0.010000000000218279,0.0,0,False
11,0.0,0.0,0,False
12,0.010000000000218279,0.0,0,False
13,0.03000000000020009,0.0,0,False
14,0.009999999999763531,0.0,0,False
15,0.010000000000218279,0.0,0,False
16,0.01999999999998181,0.0,0,False
17,0.009999999999763531,0.0,0,False
18,0.01999999999998181,0.0,0,False
19,0.010000000000218279,0.0,0,False
20,0.010000000000218279,0.0,0,False
21,0.0,0.0,0,False
22,0.0,0.0,0,False
23,0.009999999999763531,0.0,0,False
24,0.0,0.0,0,False
25,0.01999999999998181,0.0,0,False
26,0.01999999999998181,0.0,0,False
27,0.009999999999763531,0.0,0,False
28,0.009999999999763531,0.0,0,False
29,0.0,0.0,0,False
30,0.009999999999763531,0.0,0,False
31,0.010000000000218279,0.0,0,False
32,0.0,0.0,0,False
33,0.0,0.0,0,False
34,0.03999999999996362,0.0,0,False
35,0.01999999999998181,0.0,0,False
36,0.009999999999763531,0.0,0,False
37,0.010000000000218279,0.0,0,False
38,0.009999999999763531,0.0,0,False
39,0.010000000000218279,0.0,0,False
40,0.010000000000218279,0.0,0,False
41,0.009999999999763531,0.0,0,False
42,0.010000000000218279,0.0,0,False
43,0.009999999999763531,0.0,0,False
44,0.01999999999998181,0.0,0,False
45,0.0,0.0,0,False
46,0.01999999999998181,0.0,0,False
47,0.0,0.0,0,False
48,0.010000000000218279,0.0,0,False
49,0.01999999999998181,0.0,0,False
50,0.01999999999998181,0.0,0,False
51,0.01999999999998181,0.0,0,False
52,0.01999999999998181,0.0,0,False
53,0.01999999999998181,0.0,0,False
54,0.0,0.0,0,False
55,0.01999999999998181,0.0,0,False
56,0.03000000000020009,0.0,0,False
57,0.010000000000218279,0.0,0,False
58,0.0,0.0,0,False
59,0.01999999999998181,0.0,0,False
60,0.009999999999763531,0.0,0,False
61,0.010000000000218279,0.0,0,False
62,0.009999999999763531,0.0,0,False
63,0.010000000000218279,0.0,0,False
64,0.009999999999763531,0.0,0,False
65,0.03999999999996362,0.0,0,False
66,0.01999999999998181,0.0,0,False
67,0.010000000000218279,0.0,0,False
68,0.0,0.0,0,False
69,0.009999999999763531,0.0,0,False
70,0.03000000000020009,0.0,0,False
71,0.009999999999763531,0.0,0,False
72,0.010000000000218279,0.0,0,False
73,0.01999999999998181,0.0,0,False
74,0.010000000000218279,0.0,0,False
75,0.01999999999998181,0.0,0,False
